vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_parCodigo,ordenPartidos,votVotosPartido,votPorcenVotos,votCandidatos
"04","020","999","0135",1,64004,4.74599991e+01,0
"04","020","999","0137",4,3349,2.48000002e+00,0
"04","020","999","0510",2,38350,2.84400005e+01,0
"04","021","999","0063",6,1583,2.38000011e+00,0
"04","021","999","0131",3,11146,1.67399998e+01,0
"04","021","999","0132",5,1990,2.99000001e+00,0
"04","021","999","0135",1,34243,5.14199982e+01,0
"04","021","999","0137",4,3302,4.96000004e+00,0
"04","021","999","0510",2,14329,2.15200005e+01,0
"04","022","999","0063",6,21,7.50000000e-01,0
"04","022","999","0131",3,456,1.63799992e+01,0
"04","022","999","0132",5,23,8.29999983e-01,0
"04","022","999","0135",2,948,3.40499992e+01,0
"04","022","999","0137",4,40,1.44000006e+00,0
"04","022","999","0510",1,1296,4.65499992e+01,0
"04","023","999","0063",6,2064,2.74000001e+00,0
"04","023","999","0131",3,14007,1.85900002e+01,0
"04","023","999","0132",5,2189,2.91000009e+00,0
"04","023","999","0135",1,36728,4.87500000e+01,0
"04","023","999","0137",4,2419,3.21000004e+00,0
"04","023","999","0510",2,17940,2.38099995e+01,0
"04","024","999","0063",6,155,1.25000000e+00,0
"04","024","999","0131",2,2718,2.19400005e+01,0
"04","024","999","0132",5,173,1.39999998e+00,0
"04","024","999","0135",1,6861,5.53800011e+01,0
"04","024","999","0137",4,197,1.59000003e+00,0
"04","024","999","0510",3,2286,1.84500008e+01,0
"04","025","999","0063",6,85,9.90000010e-01,0
"04","025","999","0131",2,2652,3.09599991e+01,0
"04","025","999","0132",5,104,1.21000004e+00,0
"04","025","999","0135",1,3321,3.87700005e+01,0
"04","025","999","0137",4,146,1.70000005e+00,0
"04","025","999","0510",3,2259,2.63700008e+01,0
"04","026","999","0063",5,1281,1.89999998e+00,0
"04","026","999","0131",3,15231,2.25499992e+01,0
"04","026","999","0132",4,1548,2.28999996e+00,0
"04","026","999","0135",1,31869,4.71699982e+01,0
"04","026","999","0137",6,1204,1.77999997e+00,0
"04","026","999","0510",2,16423,2.43099995e+01,0
"04","999","999","0063",6,47530,2.25999999e+00,0
"04","999","999","0131",3,383185,1.82299995e+01,0
"04","999","999","0132",5,62214,2.96000004e+00,0
"04","999","999","0135",1,1056107,5.02500000e+01,2
"04","999","999","0137",4,109519,5.21000004e+00,0
"04","999","999","0510",2,443311,2.10900002e+01,1
"05","001","999","0131",1,93231,4.62500000e+01,0
"05","001","999","0138",3,33092,1.64200001e+01,0
"05","001","999","0519",2,75255,3.73300018e+01,0
"05","002","999","0131",1,31670,6.24199982e+01,0
"05","002","999","0138",3,6170,1.21599998e+01,0
"05","002","999","0519",2,12894,2.54099998e+01,0
"05","003","999","0131",1,12969,5.27700005e+01,0
"05","003","999","0138",3,3203,1.30299997e+01,0
"05","003","999","0519",2,8406,3.42000008e+01,0
"05","004","999","0131",1,12846,5.47900009e+01,0
"05","004","999","0138",3,1945,8.30000019e+00,0
"05","004","999","0519",2,8655,3.69099998e+01,0
"05","005","999","0131",1,10441,5.65999985e+01,0
"05","005","999","0138",3,2617,1.41899996e+01,0
"05","005","999","0519",2,5389,2.92099991e+01,0
"05","006","999","0131",1,11279,6.71800003e+01,0
"05","006","999","0138",3,1138,6.78000021e+00,0
"05","006","999","0519",2,4372,2.60400009e+01,0
"05","007","999","0131",1,16552,5.10000000e+01,0
"05","007","999","0138",3,6092,1.87700005e+01,0
"05","007","999","0519",2,9810,3.02299995e+01,0
"05","008","999","0131",1,14583,5.51399994e+01,0
"05","008","999","0138",3,4395,1.66200008e+01,0
"05","008","999","0519",2,7469,2.82399998e+01,0
"05","009","999","0131",1,9141,4.63699989e+01,0
"05","009","999","0138",3,4157,2.10900002e+01,0
"05","009","999","0519",2,6417,3.25499992e+01,0
"05","010","999","0131",1,6805,6.20699997e+01,0
"05","010","999","0138",3,1322,1.20600004e+01,0
"05","010","999","0519",2,2836,2.58700008e+01,0
"05","011","999","0131",1,12868,5.89099998e+01,0
"05","011","999","0138",3,3293,1.50799999e+01,0
"05","011","999","0519",2,5682,2.60100002e+01,0
"05","012","999","0131",1,4116,4.92900009e+01,0
"05","012","999","0138",3,1244,1.48999996e+01,0
"05","012","999","0519",2,2991,3.58199997e+01,0
"05","013","999","0131",1,7657,6.76399994e+01,0
"05","013","999","0138",3,868,7.67000008e+00,0
"05","013","999","0519",2,2795,2.46900005e+01,0
"05","014","999","0131",1,4983,5.47299995e+01,0
"05","014","999","0138",3,957,1.05100002e+01,0
"05","014","999","0519",2,3165,3.47599983e+01,0
"05","015","999","0131",1,8001,6.38699989e+01,0
"05","015","999","0138",3,1370,1.09399996e+01,0
"05","015","999","0519",2,3156,2.51900005e+01,0
"05","016","999","0131",1,3596,5.52000008e+01,0
"05","016","999","0138",3,820,1.25900002e+01,0
"05","016","999","0519",2,2099,3.22200012e+01,0
"05","017","999","0131",1,6773,6.17599983e+01,0
"05","017","999","0138",3,1171,1.06800003e+01,0
"05","017","999","0519",2,3023,2.75599995e+01,0
"05","018","999","0131",1,3770,5.96800003e+01,0
"05","018","999","0138",3,607,9.60999966e+00,0
"05","018","999","0519",2,1940,3.07099991e+01,0
"05","019","999","0131",1,9098,5.11800003e+01,0
"05","019","999","0138",3,2949,1.65900002e+01,0
"05","019","999","0519",2,5729,3.22299995e+01,0
"05","020","999","0131",1,3033,5.82299995e+01,0
"05","020","999","0138",3,561,1.07700005e+01,0
"05","020","999","0519",2,1615,3.10000000e+01,0
"05","021","999","0131",1,4453,4.41100006e+01,0
"05","021","999","0138",3,1396,1.38299999e+01,0
"05","021","999","0519",2,4247,4.20699997e+01,0
"05","022","999","0131",1,2464,5.47599983e+01,0
"05","022","999","0138",3,526,1.16899996e+01,0
"05","022","999","0519",2,1510,3.35600014e+01,0
"05","023","999","0131",1,4001,6.43799973e+01,0
"05","023","999","0138",3,499,8.02999973e+00,0
"05","023","999","0519",2,1715,2.75900002e+01,0
"05","024","999","0131",1,3388,5.79799995e+01,0
"05","024","999","0138",3,401,6.86000013e+00,0
"05","024","999","0519",2,2054,3.51500015e+01,0
"05","025","999","0131",1,1128,6.70999985e+01,0
"05","025","999","0138",3,65,3.86999989e+00,0
"05","025","999","0519",2,488,2.90300007e+01,0
"05","999","999","0131",1,298846,5.30400009e+01,2
"05","999","999","0138",3,80858,1.43500004e+01,0
"05","999","999","0519",2,183712,3.26100006e+01,1
"07","001","999","0131",2,20227,3.35400009e+01,0
"07","001","999","0152",4,1611,2.67000008e+00,0
"07","001","999","0530",3,10122,1.67800007e+01,0
"07","001","999","0531",1,28349,4.70099983e+01,0
"07","002","999","0131",2,14917,3.94099998e+01,0
"07","002","999","0152",4,1229,3.25000000e+00,0
"07","002","999","0530",3,5137,1.35699997e+01,0
"07","002","999","0531",1,16569,4.37700005e+01,0
"07","003","999","0131",1,215,5.14399986e+01,0
"07","003","999","0152",4,3,7.20000029e-01,0
"07","003","999","0530",3,21,5.01999998e+00,0
"07","003","999","0531",2,179,4.28199997e+01,0
"07","004","999","0131",1,279,4.80200005e+01,0
"07","004","999","0152",4,0,0.00000000e+00,0
"07","004","999","0530",3,52,8.94999981e+00,0
"07","004","999","0531",2,250,4.30299988e+01,0
"07","005","999","0131",1,6450,4.90900002e+01,0
"07","005","999","0152",4,267,2.02999997e+00,0
"07","005","999","0530",3,1470,1.11899996e+01,0
"07","005","999","0531",2,4951,3.76800003e+01,0
"07","006","999","0131",2,5724,3.00599995e+01,0
"07","006","999","0152",4,629,3.29999995e+00,0
"07","006","999","0530",3,4438,2.33099995e+01,0
"07","006","999","0531",1,8249,4.33199997e+01,0
"07","007","999","0131",1,765,4.94199982e+01,0
"07","007","999","0152",4,7,4.49999988e-01,0
"07","007","999","0530",3,127,8.19999981e+00,0
"07","007","999","0531",2,649,4.19300003e+01,0
"07","008","999","0131",2,1390,4.45400009e+01,0
"11","012","999","0131",1,3098,6.45699997e+01,0
"11","012","999","0184",3,276,5.75000000e+00,0
"11","012","999","0534",2,1366,2.84699993e+01,0
"11","013","999","0069",4,0,0.00000000e+00,0
"11","013","999","0131",1,129,6.45000000e+01,0
"11","013","999","0184",3,8,4.00000000e+00,0
"11","013","999","0534",2,63,3.15000000e+01,0
"11","014","999","0069",4,0,0.00000000e+00,0
"11","014","999","0131",1,216,6.83499985e+01,0
"11","014","999","0184",3,25,7.90999985e+00,0
"11","014","999","0534",2,75,2.37299995e+01,0
"11","015","999","0069",4,944,3.14000010e+00,0
"11","015","999","0131",1,14083,4.67999992e+01,0
"11","015","999","0184",3,5759,1.91399994e+01,0
"11","015","999","0534",2,9305,3.09200001e+01,0
"11","016","999","0069",4,46,1.38000000e+00,0
"11","016","999","0131",1,1927,5.79700012e+01,0
"11","016","999","0184",3,549,1.65200005e+01,0
"11","016","999","0534",2,802,2.41299992e+01,0
"11","017","999","0069",4,58,1.17999995e+00,0
"11","017","999","0131",1,2366,4.80200005e+01,0
"11","017","999","0184",3,323,6.55999994e+00,0
"11","017","999","0534",2,2180,4.42500000e+01,0
"11","018","999","0069",4,27,4.19999987e-01,0
"11","018","999","0131",1,3445,5.30400009e+01,0
"11","018","999","0184",3,277,4.26000023e+00,0
"11","018","999","0534",2,2746,4.22799988e+01,0
"11","019","999","0069",4,184,1.89999998e+00,0
"11","019","999","0131",1,4583,4.72299995e+01,0
"11","019","999","0184",3,655,6.75000000e+00,0
"11","019","999","0534",2,4282,4.41300011e+01,0
"11","020","999","0069",4,198,2.82999992e+00,0
"11","020","999","0131",1,3186,4.54700012e+01,0
"11","020","999","0184",3,1023,1.46000004e+01,0
"11","020","999","0534",2,2600,3.71100006e+01,0
"11","021","999","0069",4,20,6.10000014e-01,0
"11","021","999","0131",1,1839,5.61199989e+01,0
"11","021","999","0184",3,197,6.01000023e+00,0
"11","021","999","0534",2,1221,3.72599983e+01,0
"11","022","999","0069",4,95,1.38999999e+00,0
"11","022","999","0131",1,2786,4.07999992e+01,0
"11","022","999","0184",3,1171,1.71499996e+01,0
"11","022","999","0534",2,2777,4.06599998e+01,0
"11","999","999","0069",4,4095,2.35999990e+00,0
"11","999","999","0131",1,79505,4.58899994e+01,2
"11","999","999","0184",3,20996,1.21199999e+01,0
"11","999","999","0534",2,68646,3.96199989e+01,1
"13","001","999","0063",5,1413,1.91999996e+00,0
"13","001","999","0131",2,14690,1.99799995e+01,0
"13","001","999","0135",1,43547,5.92400017e+01,0
"13","001","999","0137",3,7449,1.01300001e+01,0
"13","001","999","0527",4,6408,8.72000027e+00,0
"13","002","999","0063",5,3190,2.73000002e+00,0
"13","002","999","0131",2,27088,2.31499996e+01,0
"13","002","999","0135",1,59854,5.11599998e+01,0
"13","002","999","0137",3,13666,1.16800003e+01,0
"13","002","999","0527",4,13201,1.12799997e+01,0
"13","003","999","0063",5,6089,3.64000010e+00,0
"13","003","999","0131",2,43750,2.61299992e+01,0
"13","003","999","0135",1,77428,4.62500000e+01,0
"13","003","999","0137",4,19091,1.13999996e+01,0
"13","003","999","0527",3,21059,1.25799999e+01,0
"13","004","999","0063",5,4533,3.88000011e+00,0
"13","004","999","0131",2,37043,3.16700001e+01,0
"13","004","999","0135",1,46441,3.97000008e+01,0
"13","004","999","0137",3,14562,1.24499998e+01,0
"13","004","999","0527",4,14395,1.23100004e+01,0
"13","005","999","0063",5,1024,4.28000021e+00,0
"13","005","999","0131",1,11453,4.79199982e+01,0
"13","005","999","0135",2,6913,2.89300003e+01,0
