vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_forCodigo,ordenPartidos,votVotosFormula,votPorcenVotosFormula
"14","013","999","0135",2,4298,1.20200005e+01
"14","013","999","0137",5,136,3.79999995e-01
"14","013","999","0138",3,2258,6.30999994e+00
"14","014","999","0131",1,27039,5.96300011e+01
"14","014","999","0132",4,684,1.50999999e+00
"14","014","999","0133",6,167,3.70000005e-01
"14","014","999","0135",2,12689,2.79799995e+01
"14","014","999","0137",5,533,1.17999995e+00
"14","014","999","0138",3,4235,9.34000015e+00
"14","015","999","0131",1,11701,8.55800018e+01
"14","015","999","0132",4,98,7.20000029e-01
"14","015","999","0133",6,19,1.40000001e-01
"14","015","999","0135",2,1319,9.64999962e+00
"14","015","999","0137",5,41,3.00000012e-01
"14","015","999","0138",3,494,3.60999990e+00
"14","016","999","0131",1,29930,6.35200005e+01
"14","016","999","0132",4,709,1.50000000e+00
"14","016","999","0133",6,191,4.09999996e-01
"14","016","999","0135",2,10302,2.18600006e+01
"14","016","999","0137",5,503,1.07000005e+00
"14","016","999","0138",3,5485,1.16400003e+01
"14","017","999","0131",1,20003,8.30199966e+01
"14","017","999","0132",5,98,4.09999996e-01
"14","017","999","0133",6,83,3.40000004e-01
"14","017","999","0135",2,2778,1.15299997e+01
"14","017","999","0137",4,124,5.09999990e-01
"14","017","999","0138",3,1007,4.17999983e+00
"14","999","999","0131",1,388839,6.10200005e+01
"14","999","999","0132",4,8077,1.26999998e+00
"14","999","999","0133",6,2320,3.60000014e-01
"14","999","999","0135",2,144900,2.27399998e+01
"14","999","999","0137",5,5785,9.10000026e-01
"14","999","999","0138",3,87284,1.36999998e+01
"15","001","999","0131",1,87416,3.51500015e+01
"15","001","999","0132",5,7180,2.89000010e+00
"15","001","999","0133",6,4063,1.63000000e+00
"15","001","999","0135",2,70996,2.85400009e+01
"15","001","999","0137",4,14891,5.98999977e+00
"15","001","999","0138",3,64181,2.57999992e+01
"15","002","999","0131",1,8812,3.52299995e+01
"15","002","999","0132",5,519,2.06999993e+00
"15","002","999","0133",6,453,1.80999994e+00
"15","002","999","0135",2,7364,2.94400005e+01
"15","002","999","0137",4,1226,4.90000010e+00
"15","002","999","0138",3,6639,2.65400009e+01
"15","003","999","0131",1,3587,4.72700005e+01
"15","003","999","0132",6,93,1.23000002e+00
"15","003","999","0133",5,170,2.24000001e+00
"15","003","999","0135",3,1630,2.14799995e+01
"15","003","999","0137",4,281,3.70000005e+00
"15","003","999","0138",2,1828,2.40900002e+01
"15","004","999","0131",2,4569,3.11599998e+01
"15","004","999","0132",6,226,1.53999996e+00
"15","004","999","0133",4,451,3.07999992e+00
"15","004","999","0135",3,3310,2.25799999e+01
"15","004","999","0137",5,310,2.10999990e+00
"15","004","999","0138",1,5795,3.95299988e+01
"15","005","999","0131",1,4057,4.48100014e+01
"15","005","999","0132",6,156,1.72000003e+00
"15","005","999","0133",5,194,2.14000010e+00
"15","005","999","0135",3,1790,1.97700005e+01
"15","005","999","0137",4,402,4.44000006e+00
"15","005","999","0138",2,2455,2.71200008e+01
"15","006","999","0131",1,2120,4.97700005e+01
"15","006","999","0132",6,99,2.31999993e+00
"15","006","999","0133",5,117,2.75000000e+00
"15","006","999","0135",3,633,1.48599997e+01
"15","006","999","0137",4,158,3.71000004e+00
"15","006","999","0138",2,1133,2.66000004e+01
"15","007","999","0131",1,1558,5.12999992e+01
"15","007","999","0132",6,38,1.25000000e+00
"15","007","999","0133",5,65,2.14000010e+00
"15","007","999","0135",3,505,1.66299992e+01
"15","007","999","0137",4,83,2.73000002e+00
"15","007","999","0138",2,788,2.59500008e+01
"15","008","999","0131",1,1511,4.05000000e+01
"15","008","999","0132",6,69,1.85000002e+00
"15","008","999","0133",5,140,3.75000000e+00
"15","008","999","0135",3,732,1.96200008e+01
"15","008","999","0137",4,151,4.05000019e+00
"15","008","999","0138",2,1128,3.02299995e+01
"15","009","999","0131",1,1660,4.19500008e+01
"15","009","999","0132",6,48,1.21000004e+00
"15","009","999","0133",4,93,2.34999990e+00
"15","009","999","0135",3,949,2.39799995e+01
"15","009","999","0137",5,88,2.22000003e+00
"15","009","999","0138",2,1119,2.82800007e+01
"15","010","999","0131",1,2059,4.16599998e+01
"15","010","999","0132",5,137,2.76999998e+00
"15","010","999","0133",6,127,2.56999993e+00
"15","010","999","0135",3,1208,2.44400005e+01
"15","010","999","0137",4,202,4.09000015e+00
"15","010","999","0138",2,1209,2.44599991e+01
"15","011","999","0131",1,600,5.92299995e+01
"15","011","999","0132",6,23,2.26999998e+00
"15","011","999","0133",5,45,4.44000006e+00
"15","011","999","0135",3,106,1.04600000e+01
"15","011","999","0137",4,58,5.73000002e+00
"15","011","999","0138",2,181,1.78700008e+01
"15","012","999","0131",1,1493,4.90000000e+01
"15","012","999","0132",6,38,1.25000000e+00
"15","012","999","0133",5,61,2.00000000e+00
"15","012","999","0135",3,632,2.07399998e+01
"15","012","999","0137",4,85,2.78999996e+00
"15","012","999","0138",2,738,2.42199993e+01
"15","013","999","0131",1,1313,4.51399994e+01
"15","013","999","0132",6,47,1.62000000e+00
"15","013","999","0133",5,90,3.08999991e+00
"15","013","999","0135",3,475,1.63299999e+01
"15","013","999","0137",4,98,3.36999989e+00
"15","013","999","0138",2,886,3.04599991e+01
"15","014","999","0131",1,3299,3.35499992e+01
"15","014","999","0132",5,255,2.58999991e+00
"15","014","999","0133",6,224,2.27999997e+00
"15","014","999","0135",3,2544,2.58700008e+01
"15","014","999","0137",4,471,4.78999996e+00
"15","014","999","0138",2,3039,3.09099998e+01
"15","015","999","0131",2,5042,2.61399994e+01
"15","015","999","0132",5,678,3.51999998e+00
"15","015","999","0133",6,364,1.88999999e+00
"15","015","999","0135",1,7733,4.00999985e+01
"15","015","999","0137",4,1180,6.11999989e+00
"15","015","999","0138",3,4289,2.22399998e+01
"15","016","999","0131",2,2073,2.97199993e+01
"15","016","999","0132",5,261,3.74000001e+00
"15","016","999","0133",6,95,1.36000001e+00
"15","016","999","0135",1,2788,3.99799995e+01
"15","016","999","0137",4,277,3.97000003e+00
"15","016","999","0138",3,1480,2.12199993e+01
"15","999","999","0131",1,131169,3.56399994e+01
"15","999","999","0132",5,9867,2.68000007e+00
"15","999","999","0133",6,6752,1.83000004e+00
"15","999","999","0135",2,103395,2.80900002e+01
"15","999","999","0137",4,19961,5.42000008e+00
"15","999","999","0138",3,96888,2.63299999e+01
"16","001","999","0131",1,16657,4.17299995e+01
"16","001","999","0132",4,1415,3.54999995e+00
"16","001","999","0133",6,472,1.17999995e+00
"16","001","999","0135",3,9057,2.26900005e+01
"16","001","999","0137",5,1300,3.25999999e+00
"16","001","999","0138",2,11011,2.75900002e+01
"16","002","999","0131",1,2083,4.99500008e+01
"16","002","999","0132",5,86,2.05999994e+00
"16","002","999","0133",6,49,1.17999995e+00
"16","002","999","0135",3,818,1.96200008e+01
"16","002","999","0137",4,127,3.04999995e+00
"16","002","999","0138",2,1007,2.41499996e+01
"16","003","999","0131",1,9530,4.96800003e+01
"16","003","999","0132",5,372,1.94000006e+00
"16","003","999","0133",6,201,1.04999995e+00
"16","003","999","0135",3,3106,1.61900005e+01
"16","003","999","0137",4,471,2.46000004e+00
"16","003","999","0138",2,5502,2.86800003e+01
"16","004","999","0131",1,1588,5.97000008e+01
"16","004","999","0132",4,63,2.36999989e+00
"16","004","999","0133",5,35,1.32000005e+00
"16","004","999","0135",2,505,1.89799995e+01
"16","004","999","0137",6,34,1.27999997e+00
"16","004","999","0138",3,435,1.63500004e+01
"16","005","999","0131",1,1489,6.96800003e+01
"16","005","999","0132",6,28,1.30999994e+00
"16","005","999","0133",4,44,2.05999994e+00
"16","005","999","0135",3,185,8.65999985e+00
"16","005","999","0137",5,40,1.87000000e+00
"16","005","999","0138",2,351,1.64200001e+01
"16","006","999","0131",1,5569,6.56600037e+01
"16","006","999","0132",5,140,1.64999998e+00
"16","006","999","0133",6,118,1.38999999e+00
"16","006","999","0135",3,1052,1.23999996e+01
"16","006","999","0137",4,164,1.92999995e+00
"16","006","999","0138",2,1439,1.69699993e+01
"16","007","999","0131",1,521,6.63700027e+01
"16","007","999","0132",5,11,1.39999998e+00
"16","007","999","0133",4,24,3.05999994e+00
"16","007","999","0135",2,138,1.75799999e+01
"16","007","999","0137",6,10,1.26999998e+00
"16","007","999","0138",3,81,1.03199997e+01
"16","008","999","0131",1,2576,5.05499992e+01
"16","008","999","0132",4,173,3.39000010e+00
"16","008","999","0133",6,84,1.64999998e+00
"16","008","999","0135",2,1112,2.18199997e+01
"16","008","999","0137",5,147,2.88000011e+00
"16","008","999","0138",3,1004,1.97000008e+01
"16","009","999","0131",1,33778,4.19700012e+01
"16","009","999","0132",5,3118,3.86999989e+00
"16","009","999","0133",6,1159,1.44000006e+00
"16","009","999","0135",2,19862,2.46800003e+01
"16","009","999","0137",4,4561,5.67000008e+00
"16","009","999","0138",3,17996,2.23600006e+01
"16","010","999","0131",1,4367,4.80000000e+01
"16","010","999","0132",4,225,2.47000003e+00
"16","010","999","0133",6,188,2.06999993e+00
"16","010","999","0135",2,2091,2.29799995e+01
"16","010","999","0137",5,204,2.24000001e+00
"16","010","999","0138",3,2023,2.22399998e+01
"16","011","999","0131",1,10576,4.94099998e+01
"16","011","999","0132",5,411,1.91999996e+00
"16","011","999","0133",6,253,1.17999995e+00
"16","011","999","0135",2,4763,2.22500000e+01
"16","011","999","0137",4,693,3.24000001e+00
"16","011","999","0138",3,4707,2.19899998e+01
"16","012","999","0131",1,88413,4.43400002e+01
"16","012","999","0132",5,5015,2.50999999e+00
"16","012","999","0133",6,2950,1.48000002e+00
"16","012","999","0135",3,45638,2.28899994e+01
"16","012","999","0137",4,7489,3.75999999e+00
"16","012","999","0138",2,49915,2.50300007e+01
"16","013","999","0131",1,1444,6.49599991e+01
"16","013","999","0132",6,32,1.44000006e+00
"16","013","999","0133",5,58,2.60999990e+00
"16","013","999","0135",2,293,1.31800003e+01
"16","013","999","0137",4,103,4.63000011e+00
"16","013","999","0138",3,293,1.31800003e+01
"16","999","999","0131",1,178591,4.52099991e+01
"16","999","999","0132",5,11089,2.80999994e+00
"16","999","999","0133",6,5635,1.42999995e+00
"16","999","999","0135",3,88620,2.24300003e+01
"16","999","999","0137",4,15343,3.88000011e+00
"16","999","999","0138",2,95764,2.42399998e+01
"17","001","999","0131",2,91387,2.88999996e+01
"17","001","999","0132",5,4156,1.30999994e+00
"17","001","999","0133",6,2258,7.09999979e-01
"17","001","999","0135",3,76749,2.42700005e+01
"17","001","999","0137",4,11142,3.51999998e+00
"17","001","999","0138",1,130577,4.12900009e+01
"17","002","999","0131",2,2337,3.11599998e+01
"17","002","999","0132",5,105,1.39999998e+00
"17","002","999","0133",6,56,7.50000000e-01
"17","002","999","0135",3,1996,2.66100006e+01
"17","002","999","0137",4,214,2.84999990e+00
"17","002","999","0138",1,2793,3.72400017e+01
"17","003","999","0131",1,13153,4.61100006e+01
"17","003","999","0132",6,248,8.70000005e-01
"17","003","999","0133",5,255,8.89999986e-01
"17","003","999","0135",3,4511,1.58199997e+01
"17","003","999","0137",4,677,2.36999989e+00
"17","003","999","0138",2,9679,3.39300003e+01
"17","004","999","0131",1,9992,4.14700012e+01
"17","004","999","0132",6,221,9.20000017e-01
"17","004","999","0133",5,232,9.59999979e-01
"17","004","999","0135",2,6784,2.81499996e+01
"17","004","999","0137",4,445,1.85000002e+00
"17","004","999","0138",3,6422,2.66499996e+01
"17","005","999","0131",1,18854,6.00200005e+01
"17","005","999","0132",6,237,7.50000000e-01
"17","005","999","0133",5,304,9.70000029e-01
"17","005","999","0135",2,6505,2.07099991e+01
"17","005","999","0137",4,355,1.13000000e+00
"17","005","999","0138",3,5160,1.64300003e+01
"17","006","999","0131",1,9182,8.65199966e+01
"17","006","999","0132",6,62,5.79999983e-01
"17","006","999","0133",4,101,9.49999988e-01
"17","006","999","0135",3,384,3.61999989e+00
"17","006","999","0137",5,64,6.00000024e-01
"17","006","999","0138",2,820,7.73000002e+00
"17","007","999","0131",1,35460,4.75299988e+01
"17","007","999","0132",5,611,8.19999993e-01
"17","007","999","0133",6,602,8.10000002e-01
"17","007","999","0135",3,14947,2.00300007e+01
"17","007","999","0137",4,2264,3.02999997e+00
"17","007","999","0138",2,20729,2.77800007e+01
"17","008","999","0131",1,51757,6.17700005e+01
"17","008","999","0132",5,674,8.00000012e-01
"17","008","999","0133",6,639,7.59999990e-01
"17","008","999","0135",3,11015,1.31499996e+01
"17","008","999","0137",4,1772,2.10999990e+00
"17","008","999","0138",2,17937,2.14099998e+01
"17","009","999","0131",1,748,6.94499969e+01
"17","009","999","0132",6,1,9.00000036e-02
"17","009","999","0133",5,2,1.89999998e-01
"17","009","999","0135",3,99,9.18999958e+00
"17","009","999","0137",4,8,7.40000010e-01
"17","009","999","0138",2,219,2.03299999e+01
"17","010","999","0131",1,766,5.87900009e+01
"17","010","999","0132",6,11,8.39999974e-01
"17","010","999","0133",4,17,1.29999995e+00
"17","010","999","0135",3,150,1.15100002e+01
"17","010","999","0137",5,17,1.29999995e+00
"17","010","999","0138",2,342,2.62500000e+01
"17","011","999","0131",2,8003,3.42599983e+01
"17","011","999","0132",5,209,8.89999986e-01
"17","011","999","0133",6,158,6.80000007e-01
"17","011","999","0135",3,4337,1.85699997e+01
"17","011","999","0137",4,530,2.26999998e+00
"17","011","999","0138",1,10122,4.33300018e+01
"17","012","999","0131",2,4918,3.70499992e+01
"17","012","999","0132",6,103,7.79999971e-01
"17","012","999","0133",5,115,8.70000005e-01
"17","012","999","0135",3,2385,1.79699993e+01
"17","012","999","0137",4,243,1.83000004e+00
"17","012","999","0138",1,5511,4.15099983e+01
"17","013","999","0131",1,2160,4.28600006e+01
"17","013","999","0132",6,29,5.79999983e-01
"17","013","999","0133",5,34,6.70000017e-01
"17","013","999","0135",3,879,1.74400005e+01
"17","013","999","0137",4,92,1.83000004e+00
"17","013","999","0138",2,1846,3.66300011e+01
"17","014","999","0131",2,678,4.05299988e+01
"17","014","999","0132",6,13,7.79999971e-01
"17","014","999","0133",5,14,8.39999974e-01
"17","014","999","0135",3,251,1.50000000e+01
"17","014","999","0137",4,30,1.78999996e+00
"17","014","999","0138",1,687,4.10600014e+01
"17","015","999","0131",1,8882,4.92099991e+01
"17","015","999","0132",5,162,8.99999976e-01
"17","015","999","0133",6,147,8.10000002e-01
"17","015","999","0135",3,3769,2.08799992e+01
"17","015","999","0137",4,301,1.66999996e+00
"17","015","999","0138",2,4788,2.65300007e+01
"17","016","999","0131",1,2079,5.07700005e+01
"17","016","999","0132",4,35,8.50000024e-01
"17","016","999","0133",6,27,6.60000026e-01
"17","016","999","0135",3,767,1.87299995e+01
"17","016","999","0137",5,28,6.80000007e-01
"17","016","999","0138",2,1159,2.82999992e+01
"17","017","999","0131",1,4655,5.13699989e+01
"17","017","999","0132",5,107,1.17999995e+00
"17","017","999","0133",6,73,8.10000002e-01
"17","017","999","0135",3,1877,2.07199993e+01
"17","017","999","0137",4,193,2.13000011e+00
"17","017","999","0138",2,2156,2.37900009e+01
"17","018","999","0131",1,2378,5.93600006e+01
"17","018","999","0132",6,38,9.49999988e-01
"17","018","999","0133",5,40,1.00000000e+00
"17","018","999","0135",3,607,1.51499996e+01
"17","018","999","0137",4,68,1.70000005e+00
"17","018","999","0138",2,875,2.18400002e+01
"17","019","999","0131",1,1877,6.03300018e+01
"17","019","999","0132",6,25,8.00000012e-01
"17","019","999","0133",4,33,1.05999994e+00
"17","019","999","0135",3,475,1.52700005e+01
"17","019","999","0137",5,33,1.05999994e+00
"17","019","999","0138",2,668,2.14699993e+01
"17","020","999","0131",1,2138,4.65299988e+01
"17","020","999","0132",6,44,9.59999979e-01
"17","020","999","0133",5,56,1.22000003e+00
"17","020","999","0135",3,879,1.91299992e+01
"17","020","999","0137",4,75,1.63000000e+00
"17","020","999","0138",2,1403,3.05300007e+01
"17","021","999","0131",2,7757,3.27099991e+01
"17","021","999","0132",5,220,9.30000007e-01
"17","021","999","0133",6,188,7.90000021e-01
"17","021","999","0135",3,4114,1.73500004e+01
"17","021","999","0137",4,512,2.16000009e+00
"17","021","999","0138",1,10920,4.60499992e+01
"17","022","999","0131",1,472,4.59099998e+01
"17","022","999","0132",6,7,6.80000007e-01
"17","022","999","0133",5,15,1.46000004e+00
"17","022","999","0135",3,118,1.14799995e+01
"17","022","999","0137",4,25,2.43000007e+00
"17","022","999","0138",2,391,3.80400009e+01
"17","023","999","0131",1,1805,4.93699989e+01
"17","023","999","0132",5,72,1.97000003e+00
"17","023","999","0133",6,60,1.63999999e+00
"17","023","999","0135",3,505,1.38100004e+01
"17","023","999","0137",4,101,2.75999999e+00
"17","023","999","0138",2,1113,3.04400005e+01
"17","999","999","0131",1,281438,4.05600014e+01
"17","999","999","0132",5,7390,1.07000005e+00
"17","999","999","0133",6,5426,7.79999971e-01
"17","999","999","0135",3,144103,2.07700005e+01
"17","999","999","0137",4,19189,2.76999998e+00
"17","999","999","0138",2,236317,3.40600014e+01
"18","001","999","0131",2,22346,3.21199989e+01
"18","001","999","0132",4,1581,2.26999998e+00
"18","001","999","0133",5,1526,2.19000006e+00
"18","001","999","0135",1,26898,3.86599998e+01
"18","001","999","0137",6,1229,1.76999998e+00
"18","001","999","0138",3,15990,2.29799995e+01
"18","002","999","0131",1,12714,4.13400002e+01
"18","002","999","0132",6,369,1.20000005e+00
"18","002","999","0133",4,1295,4.21000004e+00
"18","002","999","0135",3,6681,2.17199993e+01
"18","002","999","0137",5,383,1.25000000e+00
"18","002","999","0138",2,9314,3.02800007e+01
"18","003","999","0131",1,25310,5.52500000e+01
"18","003","999","0132",5,669,1.46000004e+00
"18","003","999","0133",4,1126,2.46000004e+00
"18","003","999","0135",3,7148,1.56000004e+01
"18","003","999","0137",6,658,1.44000006e+00
"18","003","999","0138",2,10897,2.37900009e+01
"18","004","999","0131",1,20176,3.90999985e+01
"18","004","999","0132",5,942,1.83000004e+00
"18","004","999","0133",4,1700,3.28999996e+00
"18","004","999","0135",3,13680,2.65100002e+01
"18","004","999","0137",6,830,1.61000001e+00
"18","004","999","0138",2,14267,2.76499996e+01
"18","005","999","0131",1,1634,4.93199997e+01
"18","005","999","0132",6,12,3.60000014e-01
"18","005","999","0133",3,325,9.81000042e+00
"18","005","999","0135",4,313,9.44999981e+00
"18","005","999","0137",5,15,4.49999988e-01
"18","005","999","0138",2,1014,3.06100006e+01
"18","006","999","0131",1,33994,4.99000015e+01
"18","006","999","0132",6,946,1.38999999e+00
"18","006","999","0133",4,1957,2.86999989e+00
"18","006","999","0135",3,11580,1.70000000e+01
"18","006","999","0137",5,1144,1.67999995e+00
"18","006","999","0138",2,18506,2.71599998e+01
"18","007","999","0131",1,3326,5.05099983e+01
"18","007","999","0132",6,30,4.60000008e-01
"18","007","999","0133",4,371,5.63000011e+00
"18","007","999","0135",3,532,8.07999992e+00
"18","007","999","0137",5,38,5.79999983e-01
"18","007","999","0138",2,2288,3.47500000e+01
"18","008","999","0131",1,3809,5.63499985e+01
"18","008","999","0132",5,108,1.60000002e+00
"18","008","999","0133",4,400,5.92000008e+00
"18","008","999","0135",3,675,9.98999977e+00
"18","008","999","0137",6,64,9.49999988e-01
"18","008","999","0138",2,1704,2.52099991e+01
"18","009","999","0131",1,2795,5.20600014e+01
"18","009","999","0132",5,53,9.90000010e-01
"18","009","999","0133",4,126,2.34999990e+00
"18","009","999","0135",2,1219,2.27000008e+01
"18","009","999","0137",6,52,9.70000029e-01
"18","009","999","0138",3,1124,2.09300003e+01
"18","010","999","0131",1,7520,5.37799988e+01
"18","010","999","0132",4,633,4.53000021e+00
"18","010","999","0133",5,531,3.79999995e+00
"18","010","999","0135",3,2336,1.67099991e+01
"18","010","999","0137",6,160,1.13999999e+00
"18","010","999","0138",2,2803,2.00499992e+01
"18","011","999","0131",1,1911,6.14700012e+01
"18","011","999","0132",5,102,3.27999997e+00
"18","011","999","0133",4,130,4.17999983e+00
"18","011","999","0135",3,279,8.97000027e+00
"18","011","999","0137",6,10,3.19999993e-01
"18","011","999","0138",2,677,2.17800007e+01
"18","012","999","0131",1,16972,6.05400009e+01
"18","012","999","0132",6,286,1.01999998e+00
"18","012","999","0133",4,814,2.90000010e+00
"18","012","999","0135",3,4029,1.43699999e+01
"18","012","999","0137",5,447,1.59000003e+00
"18","012","999","0138",2,5488,1.95699997e+01
"18","013","999","0131",1,6125,5.21300011e+01
"18","013","999","0132",6,71,6.00000024e-01
"18","013","999","0133",4,643,5.46999979e+00
"18","013","999","0135",3,1744,1.48400002e+01
"18","013","999","0137",5,155,1.32000005e+00
"18","013","999","0138",2,3012,2.56299992e+01
"18","014","999","0131",1,5137,5.63600006e+01
"18","014","999","0132",5,121,1.33000004e+00
"18","014","999","0133",4,530,5.82000017e+00
"18","014","999","0135",3,854,9.36999989e+00
"18","014","999","0137",6,81,8.89999986e-01
"18","014","999","0138",2,2391,2.62299995e+01
"18","015","999","0131",2,7829,3.80000000e+01
"18","015","999","0132",6,125,6.10000014e-01
"18","015","999","0133",4,1367,6.63999987e+00
"18","015","999","0135",3,2824,1.37100000e+01
"18","015","999","0137",5,162,7.90000021e-01
"18","015","999","0138",1,8295,4.02599983e+01
"18","016","999","0131",1,2469,5.05000000e+01
"18","016","999","0132",5,25,5.09999990e-01
"18","016","999","0133",3,382,7.80999994e+00
"18","016","999","0135",4,382,7.80999994e+00
"18","016","999","0137",6,24,4.90000010e-01
"18","016","999","0138",2,1607,3.28699989e+01
"18","017","999","0131",1,5832,4.45900002e+01
"18","017","999","0132",4,919,7.03000021e+00
"18","017","999","0133",5,436,3.32999992e+00
"18","017","999","0135",3,1571,1.20100002e+01
"18","017","999","0137",6,375,2.86999989e+00
"18","017","999","0138",2,3945,3.01700001e+01
"18","018","999","0131",1,2412,5.15600014e+01
"18","018","999","0132",5,55,1.17999995e+00
"18","018","999","0133",4,107,2.28999996e+00
"18","018","999","0135",3,695,1.48599997e+01
"18","018","999","0137",6,51,1.09000003e+00
"18","018","999","0138",2,1358,2.90300007e+01
"18","019","999","0131",1,3176,5.77000008e+01
"18","019","999","0132",6,30,5.50000012e-01
"18","019","999","0133",4,277,5.03000021e+00
"18","019","999","0135",3,592,1.07600002e+01
"18","019","999","0137",5,49,8.89999986e-01
"18","019","999","0138",2,1380,2.50699997e+01
"18","999","999","0131",1,185487,4.60699997e+01
"18","999","999","0132",5,7077,1.75999999e+00
"18","999","999","0133",4,14043,3.49000001e+00
"18","999","999","0135",3,84032,2.08700008e+01
"18","999","999","0137",6,5927,1.47000003e+00
"18","999","999","0138",2,106060,2.63400002e+01
"19","001","999","0131",3,22886,1.81499996e+01
"19","001","999","0132",6,2040,1.62000000e+00
"19","001","999","0133",1,45365,3.59799995e+01
"19","001","999","0135",2,36718,2.91200008e+01
"19","001","999","0137",5,2780,2.20000005e+00
"19","001","999","0138",4,16302,1.29300003e+01
"19","002","999","0131",3,1001,1.11300001e+01
"19","002","999","0132",6,47,5.19999981e-01
"19","002","999","0133",1,4455,4.95299988e+01
"19","002","999","0135",2,2565,2.85200005e+01
"19","002","999","0137",5,93,1.02999997e+00
"19","002","999","0138",4,833,9.26000023e+00
"19","003","999","0131",4,7828,1.02299995e+01
"19","003","999","0132",6,948,1.24000001e+00
"19","003","999","0133",2,24605,3.21500015e+01
"19","003","999","0135",1,27938,3.65099983e+01
"19","003","999","0137",5,1336,1.75000000e+00
"19","003","999","0138",3,13866,1.81200008e+01
"19","004","999","0131",3,1640,1.15500002e+01
"19","004","999","0132",6,105,7.40000010e-01
"19","004","999","0133",1,6845,4.82099991e+01
"19","004","999","0135",2,4165,2.93400002e+01
"19","004","999","0137",5,119,8.39999974e-01
"19","004","999","0138",4,1324,9.32999992e+00
"19","005","999","0131",2,577,1.70000000e+01
"19","005","999","0132",6,10,2.89999992e-01
"19","005","999","0133",1,2315,6.82099991e+01
"19","005","999","0135",3,322,9.48999977e+00
"19","005","999","0137",5,13,3.79999995e-01
"19","005","999","0138",4,157,4.63000011e+00
"19","006","999","0131",3,3652,1.88199997e+01
"19","006","999","0132",6,316,1.63000000e+00
"19","006","999","0133",2,5816,2.99699993e+01
"19","006","999","0135",1,6856,3.53199997e+01
"19","006","999","0137",5,376,1.94000006e+00
"19","006","999","0138",4,2393,1.23299999e+01
"19","007","999","0131",2,3361,2.74200001e+01
"19","007","999","0132",5,75,6.10000014e-01
"19","007","999","0133",1,5083,4.14700012e+01
"19","007","999","0135",3,2791,2.27700005e+01
"19","007","999","0137",6,61,5.00000000e-01
"19","007","999","0138",4,886,7.23000002e+00
"19","008","999","0131",2,603,2.18199997e+01
"19","008","999","0132",5,24,8.70000005e-01
"19","008","999","0133",1,1507,5.45400009e+01
"19","008","999","0135",3,406,1.46899996e+01
"19","008","999","0137",6,22,8.00000012e-01
"19","008","999","0138",4,201,7.26999998e+00
"19","009","999","0131",3,750,1.03400002e+01
"19","009","999","0132",6,34,4.69999999e-01
"19","009","999","0133",1,3667,5.05400009e+01
"19","009","999","0135",2,2097,2.88999996e+01
"19","009","999","0137",5,42,5.79999983e-01
"19","009","999","0138",4,665,9.17000008e+00
"19","999","999","0131",3,42298,1.56099997e+01
"19","999","999","0132",6,3599,1.33000004e+00
"19","999","999","0133",1,99658,3.67900009e+01
"19","999","999","0135",2,83858,3.09599991e+01
"19","999","999","0137",5,4842,1.78999996e+00
"19","999","999","0138",4,36627,1.35200005e+01
"20","001","999","0131",1,28788,4.62799988e+01
"20","001","999","0132",5,860,1.38000000e+00
"20","001","999","0133",6,277,4.49999988e-01
"20","001","999","0135",3,14344,2.30599995e+01
"20","001","999","0137",4,2036,3.26999998e+00
"20","001","999","0138",2,15893,2.55499992e+01
"20","002","999","0131",1,3424,5.81899986e+01
"20","002","999","0132",5,105,1.77999997e+00
"20","002","999","0133",6,58,9.90000010e-01
"20","002","999","0135",3,1026,1.74400005e+01
"20","002","999","0137",4,195,3.30999994e+00
"20","002","999","0138",2,1076,1.82900009e+01
"20","003","999","0131",1,2694,4.43499985e+01
"20","003","999","0132",5,75,1.23000002e+00
"20","003","999","0133",6,23,3.79999995e-01
"20","003","999","0135",2,1580,2.60100002e+01
"20","003","999","0137",4,150,2.47000003e+00
"20","003","999","0138",3,1553,2.55599995e+01
"20","004","999","0131",1,1647,6.43600006e+01
"20","004","999","0132",6,2,7.99999982e-02
"20","004","999","0133",5,12,4.69999999e-01
"20","004","999","0135",2,398,1.55500002e+01
"20","004","999","0137",4,117,4.57000017e+00
"20","004","999","0138",3,383,1.49700003e+01
"20","005","999","0131",1,4482,5.86500015e+01
"20","005","999","0132",5,71,9.30000007e-01
"20","005","999","0133",6,31,4.09999996e-01
"20","005","999","0135",2,1498,1.96000004e+01
"20","005","999","0137",4,167,2.19000006e+00
"20","005","999","0138",3,1393,1.82299995e+01
"20","006","999","0131",1,7422,6.03499985e+01
"20","006","999","0132",5,295,2.40000010e+00
"20","006","999","0133",6,52,4.19999987e-01
"20","006","999","0135",2,2321,1.88700008e+01
"20","006","999","0137",4,458,3.72000003e+00
"20","006","999","0138",3,1751,1.42399998e+01
"20","007","999","0131",1,31257,4.32099991e+01
"20","007","999","0132",5,600,8.29999983e-01
"20","007","999","0133",6,313,4.30000007e-01
"20","007","999","0135",2,22298,3.08299999e+01
"20","007","999","0137",4,2230,3.07999992e+00
"20","007","999","0138",3,15632,2.16100006e+01
"20","999","999","0131",1,79714,4.71699982e+01
"20","999","999","0132",5,2008,1.19000006e+00
"20","999","999","0133",6,766,4.49999988e-01
"20","999","999","0135",2,43465,2.57199993e+01
"20","999","999","0137",4,5353,3.17000008e+00
"20","999","999","0138",3,37681,2.22999992e+01
"21","001","999","0131",2,8055,2.76100006e+01
