pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"02","001","999",44,41,9.31800003e+01,10433,9.98000031e+01,10070,9.63300018e+01,363,3.47000003e+00,21,2.00000003e-01,0,0.00000000e+00,14171,10454,7.37699966e+01,,,,7.96900024e+01,"0133",86,8.50000024e-01
"02","002","999",29,28,9.65500031e+01,7590,9.99499969e+01,7365,9.69800034e+01,225,2.96000004e+00,3,3.99999991e-02,1,1.99999996e-02,9147,7594,8.30199966e+01,,,,8.63199997e+01,"0133",61,8.29999983e-01
"02","003","999",1191,1151,9.66399994e+01,332009,9.91900024e+01,324318,9.68899994e+01,7691,2.29999995e+00,2584,7.69999981e-01,126,3.99999991e-02,415029,334719,8.06500015e+01,,,,8.34599991e+01,"0133",3317,1.01999998e+00
"02","004","999",806,785,9.73899994e+01,221510,9.95100021e+01,217878,9.78799973e+01,3632,1.63000000e+00,997,4.49999988e-01,85,3.99999991e-02,278929,222592,7.98000031e+01,,,,8.19599991e+01,"0133",1634,7.50000000e-01
"02","005","999",58,52,8.96600037e+01,12986,9.96100006e+01,12304,9.43799973e+01,682,5.23000002e+00,41,3.10000002e-01,10,7.99999982e-02,17022,13037,7.65899963e+01,,,,8.35999985e+01,"0133",147,1.19000006e+00
"02","006","999",167,163,9.75999985e+01,42185,9.91200027e+01,40774,9.58099976e+01,1411,3.31999993e+00,363,8.50000024e-01,10,1.99999996e-02,55060,42558,7.72900009e+01,,,,7.93099976e+01,"0133",404,9.90000010e-01
"02","007","999",688,659,9.57799988e+01,180035,9.90000000e+01,176127,9.68499985e+01,3908,2.15000010e+00,1752,9.59999979e-01,70,3.99999991e-02,237292,181857,7.66399994e+01,,,,8.00699997e+01,"0133",2316,1.30999994e+00
"02","008","999",111,104,9.36900024e+01,28990,9.95899963e+01,28304,9.72300034e+01,686,2.35999990e+00,116,4.00000006e-01,4,9.99999978e-03,37704,29110,7.72099991e+01,,,,8.25599976e+01,"0133",423,1.49000001e+00
"02","009","999",84,81,9.64300003e+01,21709,9.95000000e+01,21039,9.64300003e+01,670,3.06999993e+00,106,4.90000010e-01,4,9.99999978e-03,27119,21819,8.04599991e+01,,,,8.36900024e+01,"0133",189,8.99999976e-01
"02","010","999",71,71,1.00000000e+02,20279,9.97900009e+01,19644,9.66600037e+01,635,3.11999989e+00,41,2.00000003e-01,2,1.99999996e-02,23840,20322,8.52399979e+01,,,,8.52399979e+01,"0133",189,9.59999979e-01
"02","011","999",703,678,9.64400024e+01,199150,9.95699997e+01,193711,9.68499985e+01,5439,2.72000003e+00,816,4.09999996e-01,41,1.99999996e-02,242908,200007,8.23399963e+01,,,,8.54100037e+01,"0133",1912,9.90000010e-01
"02","012","999",215,207,9.62799988e+01,60056,9.94700012e+01,58159,9.63300018e+01,1897,3.14000010e+00,288,4.79999989e-01,31,5.00000007e-02,74670,60375,8.08600006e+01,,,,8.40100021e+01,"0133",617,1.05999994e+00
"02","013","999",92,90,9.78300018e+01,24071,9.94899979e+01,23452,9.69300003e+01,619,2.55999994e+00,98,4.09999996e-01,25,1.00000001e-01,29675,24194,8.15299988e+01,,,,8.25400009e+01,"0133",271,1.15999997e+00
"02","014","999",106,105,9.90599976e+01,28873,9.91699982e+01,28265,9.70800018e+01,608,2.08999991e+00,234,8.00000012e-01,8,2.99999993e-02,35039,29115,8.30899963e+01,,,,8.39300003e+01,"0133",319,1.13000000e+00
"02","015","999",64,61,9.53099976e+01,17301,9.91500015e+01,16418,9.40899963e+01,883,5.05999994e+00,137,7.90000021e-01,11,5.99999987e-02,21480,17449,8.12300034e+01,,,,8.54100037e+01,"0133",149,9.10000026e-01
"02","016","999",213,203,9.53099976e+01,59026,9.93000031e+01,57556,9.68300018e+01,1470,2.47000003e+00,385,6.49999976e-01,32,5.00000007e-02,73715,59443,8.06399994e+01,,,,8.46600037e+01,"0133",584,1.00999999e+00
"02","017","999",118,116,9.83099976e+01,32537,9.92500000e+01,31868,9.72099991e+01,669,2.03999996e+00,225,6.89999998e-01,21,5.99999987e-02,39728,32783,8.25199966e+01,,,,8.40000000e+01,"0133",301,9.39999998e-01
"02","018","999",35,34,9.71399994e+01,9564,9.95299988e+01,9127,9.49800034e+01,437,4.55000019e+00,35,3.60000014e-01,10,1.09999999e-01,11909,9609,8.06900024e+01,,,,8.31299973e+01,"0133",96,1.04999995e+00
"02","019","999",58,57,9.82799988e+01,15062,9.98099976e+01,14613,9.68300018e+01,449,2.98000002e+00,21,1.40000001e-01,8,5.00000007e-02,18618,15091,8.10599976e+01,,,,8.25999985e+01,"0133",161,1.10000002e+00
"02","020","999",30,30,1.00000000e+02,8731,9.96900024e+01,8522,9.73099976e+01,209,2.39000010e+00,25,2.89999992e-01,2,9.99999978e-03,9806,8758,8.93099976e+01,,,,8.93099976e+01,"0133",58,6.80000007e-01
"02","021","999",37,37,1.00000000e+02,10420,9.97799988e+01,9964,9.54100037e+01,456,4.36999989e+00,20,1.89999998e-01,3,2.99999993e-02,12405,10443,8.41800003e+01,,,,8.41800003e+01,"0133",71,7.09999979e-01
"02","022","999",75,72,9.60000000e+01,19381,9.95199966e+01,18843,9.67600021e+01,538,2.75999999e+00,85,4.39999998e-01,8,3.99999991e-02,25235,19474,7.71699982e+01,,,,8.05400009e+01,"0133",137,7.30000019e-01
"02","023","999",23,22,9.56500015e+01,5866,9.97099991e+01,5699,9.68700027e+01,167,2.83999991e+00,17,2.89999992e-01,0,0.00000000e+00,7294,5883,8.06600037e+01,,,,8.47099991e+01,"0133",51,8.89999986e-01
"02","024","999",60,57,9.50000000e+01,15996,9.96100006e+01,15574,9.69800034e+01,422,2.63000011e+00,63,3.89999986e-01,0,0.00000000e+00,20338,16059,7.89599991e+01,,,,8.32500000e+01,"0133",246,1.58000004e+00
