vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_parCodigo,ordenPartidos,votVotosPartido,votPorcenVotos,votCandidatos
"02","110","999","0145",1,3336,4.76100006e+01,0
"02","111","999","0131",2,20194,2.81700001e+01,0
"02","111","999","0132",5,2562,3.56999993e+00,0
"02","111","999","0137",4,2601,3.63000011e+00,0
"02","111","999","0138",3,10696,1.49200001e+01,0
"02","111","999","0145",1,35628,4.97000008e+01,0
"02","112","999","0131",2,2525,4.27999992e+01,0
"02","112","999","0132",4,87,1.47000003e+00,0
"02","112","999","0137",5,51,8.60000014e-01,0
"02","112","999","0138",3,711,1.20500002e+01,0
"02","112","999","0145",1,2526,4.28100014e+01,0
"02","113","999","0131",2,58175,2.68600006e+01,0
"02","113","999","0132",5,6186,2.85999990e+00,0
"02","113","999","0137",4,10844,5.01000023e+00,0
"02","113","999","0138",1,83246,3.84300003e+01,0
"02","113","999","0145",3,58156,2.68500004e+01,0
"02","115","999","0131",2,6492,2.64500008e+01,0
"02","115","999","0132",4,692,2.81999993e+00,0
"02","115","999","0137",5,371,1.50999999e+00,0
"02","115","999","0138",3,4711,1.91900005e+01,0
"02","115","999","0145",1,12282,5.00299988e+01,0
"02","116","999","0131",1,587,4.37099991e+01,0
"02","116","999","0132",5,4,3.00000012e-01,0
"02","116","999","0137",4,7,5.19999981e-01,0
"02","116","999","0138",2,427,3.17900009e+01,0
"02","116","999","0145",3,318,2.36800003e+01,0
"02","118","999","0131",2,66290,3.15000000e+01,0
"02","118","999","0132",5,6698,3.18000007e+00,0
"02","118","999","0137",4,10251,4.86999989e+00,0
"02","118","999","0138",3,43267,2.05599995e+01,0
"02","118","999","0145",1,83933,3.98800011e+01,0
"02","119","999","0131",2,16740,3.62200012e+01,0
"02","119","999","0132",5,998,2.16000009e+00,0
"02","119","999","0137",4,1904,4.11999989e+00,0
"02","119","999","0138",3,6851,1.48199997e+01,0
"02","119","999","0145",1,19723,4.26800003e+01,0
"02","121","999","0131",2,5749,2.95300007e+01,0
"02","121","999","0132",5,263,1.35000002e+00,0
"02","121","999","0137",4,419,2.15000010e+00,0
"02","121","999","0138",3,4747,2.43899994e+01,0
"02","121","999","0145",1,8288,4.25800018e+01,0
