pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"18","002","999",118,115,9.74599991e+01,32426,9.90800018e+01,29188,8.91900024e+01,3238,9.89000034e+00,244,7.50000000e-01,57,1.70000002e-01,40105,32727,8.15999985e+01,,0,,8.36500015e+01,"0068",97,3.30000013e-01
"18","003","999",180,172,9.55599976e+01,47025,9.90400009e+01,43403,9.14100037e+01,3622,7.63000011e+00,390,8.19999993e-01,68,1.40000001e-01,61905,47483,7.66999969e+01,,0,,8.02699966e+01,"0068",206,4.69999999e-01
"18","004","999",195,189,9.69199982e+01,53372,9.90899963e+01,47626,8.84199982e+01,5746,1.06700001e+01,398,7.40000010e-01,91,1.70000002e-01,67231,53861,8.01100006e+01,,0,,8.26399994e+01,"0068",259,5.40000021e-01
"18","005","999",12,12,1.00000000e+02,3327,9.93700027e+01,3124,9.33099976e+01,203,6.05999994e+00,19,5.69999993e-01,2,5.99999987e-02,3983,3348,8.40599976e+01,,0,,8.40599976e+01,"0526",7,2.19999999e-01
"18","006","999",263,255,9.69599991e+01,70697,9.91299973e+01,65468,9.18000031e+01,5229,7.32999992e+00,531,7.40000010e-01,91,1.29999995e-01,90901,71319,7.84599991e+01,,0,,8.09300003e+01,"0068",318,4.90000010e-01
"18","007","999",25,25,1.00000000e+02,7183,9.92300034e+01,6627,9.15500031e+01,556,7.67999983e+00,46,6.39999986e-01,10,1.29999995e-01,8267,7239,8.75699997e+01,,0,,8.75699997e+01,"0526",18,2.70000011e-01
"18","008","999",26,26,1.00000000e+02,7356,9.93399963e+01,6541,8.83300018e+01,815,1.10100002e+01,44,5.89999974e-01,5,7.00000003e-02,8615,7405,8.59499969e+01,,0,,8.59499969e+01,"0068",15,2.30000004e-01
"18","009","999",24,23,9.58300018e+01,5554,9.96900024e+01,4929,8.84800034e+01,625,1.12200003e+01,13,2.30000004e-01,4,7.00000003e-02,7133,5571,7.80999985e+01,,0,,8.16999969e+01,"0068",27,5.50000012e-01
"18","010","999",58,54,9.30999985e+01,14666,9.96500015e+01,13388,9.09700012e+01,1278,8.68000031e+00,39,2.59999990e-01,12,9.00000036e-02,18945,14717,7.76800003e+01,,0,,8.36200027e+01,"0068",80,6.00000024e-01
"18","011","999",12,12,1.00000000e+02,3350,9.88799973e+01,3102,9.15599976e+01,248,7.32000017e+00,35,1.02999997e+00,3,9.00000036e-02,3872,3388,8.75000000e+01,,0,,8.75000000e+01,"0068",7,2.30000004e-01
"18","012","999",109,107,9.81699982e+01,29370,9.90299988e+01,27366,9.22799988e+01,2004,6.76000023e+00,246,8.29999983e-01,41,1.29999995e-01,36983,29657,8.01900024e+01,,0,,8.16999969e+01,"0068",132,4.79999989e-01
