pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"02","041","999",43,43,1.00000000e+02,12105,9.96200027e+01,11188,9.20699997e+01,917,7.55000019e+00,40,3.30000013e-01,6,5.00000007e-02,14165,12151,8.57799988e+01,,0,,8.57799988e+01,"9997",0,0.00000000e+00
"02","042","999",47,47,1.00000000e+02,12990,9.97500000e+01,11673,8.96299973e+01,1317,1.01099997e+01,26,2.00000003e-01,7,5.99999987e-02,15226,13023,8.55299988e+01,,0,,8.55299988e+01,"9997",0,0.00000000e+00
"02","043","999",9,9,1.00000000e+02,2107,9.98600006e+01,1795,8.50699997e+01,312,1.47900000e+01,3,1.40000001e-01,0,0.00000000e+00,2457,2110,8.58799973e+01,,0,,8.58799973e+01,"9997",0,0.00000000e+00
"02","044","999",31,30,9.67699966e+01,7677,9.94599991e+01,6688,8.66399994e+01,989,1.28100004e+01,41,5.29999971e-01,1,1.99999996e-02,9360,7719,8.24700012e+01,,0,,8.56600037e+01,"9997",0,0.00000000e+00
"02","045","999",37,35,9.45899963e+01,9471,9.95599976e+01,8690,9.13499985e+01,781,8.21000004e+00,37,3.89999986e-01,5,5.00000007e-02,12312,9513,7.72699966e+01,,0,,8.19199982e+01,"9997",0,0.00000000e+00
"02","046","999",12,11,9.16699982e+01,2818,9.96100006e+01,2569,9.08099976e+01,249,8.80000019e+00,9,3.19999993e-01,2,7.00000003e-02,3660,2829,7.73000031e+01,,0,,8.54400024e+01,"9997",0,0.00000000e+00
"02","047","999",51,49,9.60800018e+01,13222,9.96500015e+01,11899,8.96800003e+01,1323,9.97000027e+00,43,3.19999993e-01,3,2.99999993e-02,16849,13268,7.87500000e+01,,0,,8.21500015e+01,"9997",0,0.00000000e+00
"02","048","999",34,32,9.41200027e+01,8360,9.98199997e+01,7765,9.27200012e+01,595,7.09999990e+00,8,1.00000001e-01,7,7.99999982e-02,10200,8375,8.21100006e+01,,0,,8.81500015e+01,"9997",0,0.00000000e+00
"02","049","999",30,29,9.66699982e+01,7813,9.96200027e+01,6895,8.79100037e+01,918,1.16999998e+01,29,3.70000005e-01,1,1.99999996e-02,9509,7843,8.24800034e+01,,0,,8.56299973e+01,"9997",0,0.00000000e+00
"02","050","999",1550,1503,9.69700012e+01,394521,9.90599976e+01,362488,9.10100021e+01,32033,8.03999996e+00,3554,8.89999986e-01,203,5.99999987e-02,540795,398278,7.36500015e+01,,0,,7.59599991e+01,"9997",0,0.00000000e+00
"02","051","999",191,183,9.58099976e+01,52747,9.94300003e+01,47056,8.86999969e+01,5691,1.07299995e+01,287,5.40000021e-01,17,2.99999993e-02,66602,53051,7.96500015e+01,,0,,8.31500015e+01,"9997",0,0.00000000e+00
"02","052","999",928,888,9.56900024e+01,250692,9.93399963e+01,234363,9.28700027e+01,16329,6.46999979e+00,1530,6.10000014e-01,131,5.00000007e-02,322828,252353,7.81699982e+01,,0,,8.17099991e+01,"9997",0,0.00000000e+00
"02","053","999",621,609,9.80699997e+01,174724,9.94300003e+01,159533,9.07900009e+01,15191,8.64000034e+00,845,4.79999989e-01,154,9.00000036e-02,215667,175723,8.14800034e+01,,0,,8.30999985e+01,"9997",0,0.00000000e+00
"02","054","999",48,44,9.16699982e+01,11720,9.96999969e+01,10374,8.82500000e+01,1346,1.14499998e+01,32,2.70000011e-01,3,2.99999993e-02,15497,11755,7.58499985e+01,,0,,8.28099976e+01,"9997",0,0.00000000e+00
"02","055","999",75,73,9.73300018e+01,19341,9.97200012e+01,17293,8.91600037e+01,2048,1.05600004e+01,52,2.70000011e-01,2,9.99999978e-03,24181,19395,8.02099991e+01,,0,,8.25999985e+01,"9997",0,0.00000000e+00
"02","056","999",31,31,1.00000000e+02,8665,9.95100021e+01,6971,8.00500031e+01,1694,1.94500008e+01,31,3.60000014e-01,12,1.40000001e-01,10361,8708,8.40500031e+01,,0,,8.40500031e+01,"9997",0,0.00000000e+00
"02","057","999",30,27,9.00000000e+01,7498,9.99100037e+01,6698,8.92500000e+01,800,1.06599998e+01,6,7.99999982e-02,1,9.99999978e-03,9706,7505,7.73199997e+01,,0,,8.53300018e+01,"9997",0,0.00000000e+00
"02","058","999",25,23,9.20000000e+01,5822,9.97099991e+01,5048,8.64499969e+01,774,1.32600002e+01,13,2.19999999e-01,4,7.00000003e-02,7830,5839,7.45699997e+01,,0,,8.18799973e+01,"9997",0,0.00000000e+00
"02","059","999",54,51,9.44400024e+01,13350,9.93700027e+01,11717,8.72099991e+01,1633,1.21499996e+01,83,6.20000005e-01,2,1.99999996e-02,16951,13435,7.92600021e+01,,0,,8.21900024e+01,"9997",0,0.00000000e+00
"02","060","999",226,223,9.86699982e+01,60727,9.95100021e+01,54442,8.92099991e+01,6285,1.03000002e+01,270,4.39999998e-01,27,5.00000007e-02,76521,61024,7.97500000e+01,,0,,8.08600006e+01,"9997",0,0.00000000e+00
"02","061","999",2735,2603,9.51699982e+01,755107,9.95100021e+01,705015,9.29100037e+01,50092,6.59999990e+00,3455,4.60000008e-01,268,2.99999993e-02,953356,758830,7.95999985e+01,,0,,8.36100006e+01,"9997",0,0.00000000e+00
"02","062","999",1073,1026,9.56200027e+01,291542,9.95400009e+01,277560,9.47600021e+01,13982,4.76999998e+00,1213,4.09999996e-01,142,5.99999987e-02,372482,292897,7.86299973e+01,,0,,8.22300034e+01,"9997",0,0.00000000e+00
"02","063","999",1515,1453,9.59100037e+01,405609,9.94800034e+01,381408,9.35400009e+01,24201,5.94000006e+00,1960,4.79999989e-01,169,3.99999991e-02,517498,407738,7.87900009e+01,,0,,8.20000000e+01,"9997",0,0.00000000e+00
"02","064","999",30,29,9.66699982e+01,7409,9.96600037e+01,6765,9.10000000e+01,644,8.65999985e+00,19,2.59999990e-01,6,7.99999982e-02,9135,7434,8.13799973e+01,,0,,8.15100021e+01,"9997",0,0.00000000e+00
"02","065","999",64,62,9.68799973e+01,16371,9.96200027e+01,14266,8.68099976e+01,2105,1.28100004e+01,60,3.70000005e-01,2,9.99999978e-03,20492,16433,8.01900024e+01,,0,,8.30199966e+01,"9997",0,0.00000000e+00
"02","066","999",43,43,1.00000000e+02,11822,9.97300034e+01,10533,8.88600006e+01,1289,1.08699999e+01,32,2.70000011e-01,0,0.00000000e+00,14585,11854,8.12799988e+01,,0,,8.12799988e+01,"9997",0,0.00000000e+00
"02","067","999",111,109,9.81999969e+01,29809,9.97200012e+01,26828,8.97500000e+01,2981,9.97000027e+00,77,2.59999990e-01,6,1.99999996e-02,35661,29892,8.38199997e+01,,0,,8.48700027e+01,"9997",0,0.00000000e+00
