sub_proCodigoProvincia,sub_depCodigoDepartamento,sub_munCodigoMunicipio,sub_mesCodigoCircuito,sub_mesCodigoMesa,sub_mesCodSexo,sub_votparCodigo,sub_parCodigo,ordenPartidos,subVotosPartido
"20","001","004","0006 ","0294","X","0701","3023",2,24
"20","001","004","0006 ","0294","X","0701","3038",3,11
"20","001","004","0006 ","0294","X","0701","3043",4,13
"20","001","004","0006 ","0294","X","0701","3051",5,16
"20","001","004","0006 ","0294","X","0701","3088",6,0
"20","001","004","0006 ","0294","X","0701","3138",7,7
"20","001","004","0006 ","0294","X","0702","3097",1,0
"20","001","004","0006 ","0294","X","0702","3118",2,32
"20","001","004","0006 ","0294","X","0702","3121",3,55
"20","001","004","0006 ","0295","X","0701","3006",1,9
"20","001","004","0006 ","0295","X","0701","3023",2,15
"20","001","004","0006 ","0295","X","0701","3038",3,9
"20","001","004","0006 ","0295","X","0701","3043",4,17
"20","001","004","0006 ","0295","X","0701","3051",5,15
"20","001","004","0006 ","0295","X","0701","3088",6,0
"20","001","004","0006 ","0295","X","0701","3138",7,7
"20","001","004","0006 ","0295","X","0702","3097",1,14
"20","001","004","0006 ","0295","X","0702","3118",2,26
"20","001","004","0006 ","0295","X","0702","3121",3,52
"20","001","004","0006 ","0296","X","0701","3006",1,13
"20","001","004","0006 ","0296","X","0701","3023",2,11
"20","001","004","0006 ","0296","X","0701","3038",3,5
"20","001","004","0006 ","0296","X","0701","3043",4,31
"20","001","004","0006 ","0296","X","0701","3051",5,11
"20","001","004","0006 ","0296","X","0701","3088",6,0
"20","001","004","0006 ","0296","X","0701","3138",7,5
"20","001","004","0006 ","0296","X","0702","3097",1,0
"20","001","004","0006 ","0296","X","0702","3118",2,19
"20","001","004","0006 ","0296","X","0702","3121",3,76
"20","001","004","0006 ","0297","X","0701","3006",1,15
"20","001","004","0006 ","0297","X","0701","3023",2,9
"20","001","004","0006 ","0297","X","0701","3038",3,9
"20","001","004","0006 ","0297","X","0701","3043",4,24
"20","001","004","0006 ","0297","X","0701","3051",5,15
"20","001","004","0006 ","0297","X","0701","3088",6,3
"20","001","004","0006 ","0297","X","0701","3138",7,2
"20","001","004","0006 ","0297","X","0702","3097",1,3
"20","001","004","0006 ","0297","X","0702","3118",2,27
"20","001","004","0006 ","0297","X","0702","3121",3,65
"20","001","004","0006 ","0298","X","0701","3006",1,14
"20","001","004","0006 ","0298","X","0701","3023",2,8
"20","001","004","0006 ","0298","X","0701","3038",3,1
"20","001","004","0006 ","0298","X","0701","3043",4,34
"20","001","004","0006 ","0298","X","0701","3051",5,13
"20","001","004","0006 ","0298","X","0701","3088",6,7
"20","001","004","0006 ","0298","X","0701","3138",7,11
"20","001","004","0006 ","0298","X","0702","3097",1,1
"20","001","004","0006 ","0298","X","0702","3118",2,30
"20","001","004","0006 ","0298","X","0702","3121",3,58
"20","001","004","0006 ","0299","X","0701","3006",1,28
"20","001","004","0006 ","0299","X","0701","3023",2,5
"20","001","004","0006 ","0299","X","0701","3038",3,2
"20","001","004","0006 ","0299","X","0701","3043",4,20
"20","001","004","0006 ","0299","X","0701","3051",5,16
"20","001","004","0006 ","0299","X","0701","3088",6,10
"20","001","004","0006 ","0299","X","0701","3138",7,7
"20","001","004","0006 ","0299","X","0702","3097",1,4
"20","001","004","0006 ","0299","X","0702","3118",2,14
"20","001","004","0006 ","0299","X","0702","3121",3,71
"20","001","004","0006 ","0300","X","0701","3006",1,6
"20","001","004","0006 ","0300","X","0701","3023",2,11
"20","001","004","0006 ","0300","X","0701","3038",3,5
"20","001","004","0006 ","0300","X","0701","3043",4,12
"20","001","004","0006 ","0300","X","0701","3051",5,12
"20","001","004","0006 ","0300","X","0701","3088",6,0
"20","001","004","0006 ","0300","X","0701","3138",7,3
"20","001","004","0006 ","0300","X","0702","3097",1,6
"20","001","004","0006 ","0300","X","0702","3118",2,16
"20","001","004","0006 ","0300","X","0702","3121",3,53
"20","001","004","0006 ","0301","X","0701","3006",1,6
"20","001","004","0006 ","0301","X","0701","3023",2,19
"20","001","004","0006 ","0301","X","0701","3038",3,2
"20","001","004","0006 ","0301","X","0701","3043",4,15
"20","001","004","0006 ","0301","X","0701","3051",5,5
"20","001","004","0006 ","0301","X","0701","3088",6,3
"20","001","004","0006 ","0301","X","0701","3138",7,1
"20","001","004","0006 ","0301","X","0702","3097",1,0
"20","001","004","0006 ","0301","X","0702","3118",2,13
"20","001","004","0006 ","0301","X","0702","3121",3,46
"20","001","004","0006A","0302","X","0701","3006",1,2
"20","001","004","0006A","0302","X","0701","3023",2,2
"20","001","004","0006A","0302","X","0701","3038",3,0
"20","001","004","0006A","0302","X","0701","3043",4,1
"20","001","004","0006A","0302","X","0701","3051",5,1
"20","001","004","0006A","0302","X","0701","3088",6,0
"20","001","004","0006A","0302","X","0701","3138",7,0
"20","001","004","0006A","0302","X","0702","3097",1,0
"20","001","004","0006A","0302","X","0702","3118",2,0
"20","001","004","0006A","0302","X","0702","3121",3,3
"20","001","005","0005 ","0185","X","0701","3006",1,37
"20","001","005","0005 ","0185","X","0701","3023",2,8
"20","001","005","0005 ","0185","X","0701","3038",3,26
"20","001","005","0005 ","0185","X","0701","3043",4,0
"20","001","005","0005 ","0185","X","0701","3051",5,12
"20","001","005","0005 ","0185","X","0701","3088",6,6
"20","001","005","0005 ","0185","X","0701","3138",7,0
"20","001","005","0005 ","0185","X","0702","3097",1,2
"20","001","005","0005 ","0185","X","0702","3118",2,17
"20","001","005","0005 ","0185","X","0702","3121",3,49
"20","001","005","0005 ","0186","X","0701","3006",1,31
"20","001","005","0005 ","0186","X","0701","3023",2,4
"20","001","005","0005 ","0186","X","0701","3038",3,34
"20","001","005","0005 ","0186","X","0701","3043",4,0
"20","001","005","0005 ","0186","X","0701","3051",5,14
"20","001","005","0005 ","0186","X","0701","3088",6,4
"20","001","005","0005 ","0186","X","0701","3138",7,0
"20","001","005","0005 ","0186","X","0702","3097",1,7
"20","001","005","0005 ","0186","X","0702","3118",2,16
"20","001","005","0005 ","0186","X","0702","3121",3,42
"20","001","005","0005 ","0187","X","0701","3006",1,48
"20","001","005","0005 ","0187","X","0701","3023",2,0
"20","001","005","0005 ","0187","X","0701","3038",3,30
"20","001","005","0005 ","0187","X","0701","3043",4,0
"20","001","005","0005 ","0187","X","0701","3051",5,8
"20","001","005","0005 ","0187","X","0701","3088",6,6
"20","001","005","0005 ","0187","X","0701","3138",7,0
"20","001","005","0005 ","0187","X","0702","3097",1,7
"20","001","005","0005 ","0187","X","0702","3118",2,17
"20","001","005","0005 ","0187","X","0702","3121",3,46
"20","001","005","0005 ","0188","X","0701","3006",1,36
"20","001","005","0005 ","0188","X","0701","3023",2,8
"20","001","005","0005 ","0188","X","0701","3038",3,21
"20","001","005","0005 ","0188","X","0701","3043",4,1
"20","001","005","0005 ","0188","X","0701","3051",5,7
"20","001","005","0005 ","0188","X","0701","3088",6,15
"20","001","005","0005 ","0188","X","0701","3138",7,0
"20","001","005","0005 ","0188","X","0702","3097",1,0
"20","001","005","0005 ","0188","X","0702","3118",2,19
"20","001","005","0005 ","0188","X","0702","3121",3,42
"20","001","005","0005 ","0189","X","0701","3006",1,29
"20","001","005","0005 ","0189","X","0701","3023",2,10
"20","001","005","0005 ","0189","X","0701","3038",3,24
"20","001","005","0005 ","0189","X","0701","3043",4,0
"20","001","005","0005 ","0189","X","0701","3051",5,11
"20","001","005","0005 ","0189","X","0701","3088",6,2
"20","001","005","0005 ","0189","X","0701","3138",7,0
"20","001","005","0005 ","0189","X","0702","3097",1,6
"20","001","005","0005 ","0189","X","0702","3118",2,18
"20","001","005","0005 ","0189","X","0702","3121",3,47
"20","001","005","0005 ","0190","X","0701","3006",1,41
"20","001","005","0005 ","0190","X","0701","3023",2,5
"20","001","005","0005 ","0190","X","0701","3038",3,19
"20","001","005","0005 ","0190","X","0701","3043",4,0
"20","001","005","0005 ","0190","X","0701","3051",5,2
"20","001","005","0005 ","0190","X","0701","3088",6,9
"20","001","005","0005 ","0190","X","0701","3138",7,0
"20","001","005","0005 ","0190","X","0702","3097",1,7
"20","001","005","0005 ","0190","X","0702","3118",2,31
"20","001","005","0005 ","0190","X","0702","3121",3,50
"20","001","005","0005 ","0191","X","0701","3006",1,38
"20","001","005","0005 ","0191","X","0701","3023",2,5
"20","001","005","0005 ","0191","X","0701","3038",3,22
"20","001","005","0005 ","0191","X","0701","3043",4,0
"20","001","005","0005 ","0191","X","0701","3051",5,11
"20","001","005","0005 ","0191","X","0701","3088",6,5
"20","001","005","0005 ","0191","X","0701","3138",7,0
"20","001","005","0005 ","0191","X","0702","3097",1,3
"20","001","005","0005 ","0191","X","0702","3118",2,41
"20","001","005","0005 ","0191","X","0702","3121",3,37
"20","001","005","0005 ","0192","X","0701","3006",1,35
"20","001","005","0005 ","0192","X","0701","3023",2,7
"20","001","005","0005 ","0192","X","0701","3038",3,31
"20","001","005","0005 ","0192","X","0701","3043",4,0
"20","001","005","0005 ","0192","X","0701","3051",5,25
"20","001","005","0005 ","0192","X","0701","3088",6,14
"20","001","005","0005 ","0192","X","0701","3138",7,0
"20","001","005","0005 ","0192","X","0702","3097",1,0
"20","001","005","0005 ","0192","X","0702","3118",2,23
"20","001","005","0005 ","0192","X","0702","3121",3,39
"20","001","005","0005 ","0193","X","0701","3006",1,43
"20","001","005","0005 ","0193","X","0701","3023",2,7
"20","001","005","0005 ","0193","X","0701","3038",3,24
"20","001","005","0005 ","0193","X","0701","3043",4,0
"20","001","005","0005 ","0193","X","0701","3051",5,19
"20","001","005","0005 ","0193","X","0701","3088",6,5
"20","001","005","0005 ","0193","X","0701","3138",7,0
"20","001","005","0005 ","0193","X","0702","3097",1,1
"20","001","005","0005 ","0193","X","0702","3118",2,25
"20","001","005","0005 ","0193","X","0702","3121",3,41
"20","001","005","0005 ","0194","X","0701","3006",1,34
"20","001","005","0005 ","0194","X","0701","3023",2,1
"20","001","005","0005 ","0194","X","0701","3038",3,24
"20","001","005","0005 ","0194","X","0701","3043",4,0
"20","001","005","0005 ","0194","X","0701","3051",5,4
"20","001","005","0005 ","0194","X","0701","3088",6,3
"20","001","005","0005 ","0194","X","0701","3138",7,0
"20","001","005","0005 ","0194","X","0702","3097",1,2
"20","001","005","0005 ","0194","X","0702","3118",2,36
"20","001","005","0005 ","0194","X","0702","3121",3,36
"20","001","005","0005 ","0195","X","0701","3006",1,41
"20","001","005","0005 ","0195","X","0701","3023",2,5
"20","001","005","0005 ","0195","X","0701","3038",3,24
"20","001","005","0005 ","0195","X","0701","3043",4,0
"20","001","005","0005 ","0195","X","0701","3051",5,13
"20","001","005","0005 ","0195","X","0701","3088",6,2
"20","001","005","0005 ","0195","X","0701","3138",7,0
"20","001","005","0005 ","0195","X","0702","3097",1,2
"20","001","005","0005 ","0195","X","0702","3118",2,23
"20","001","005","0005 ","0195","X","0702","3121",3,33
"20","001","005","0005 ","0196","X","0701","3006",1,42
"20","001","005","0005 ","0196","X","0701","3023",2,4
"20","001","005","0005 ","0196","X","0701","3038",3,21
"20","001","005","0005 ","0196","X","0701","3043",4,0
"20","001","005","0005 ","0196","X","0701","3051",5,22
"20","001","005","0005 ","0196","X","0701","3088",6,9
"20","001","005","0005 ","0196","X","0701","3138",7,0
"20","001","005","0005 ","0196","X","0702","3097",1,0
"20","001","005","0005 ","0196","X","0702","3118",2,18
"20","001","005","0005 ","0196","X","0702","3121",3,40
"20","001","005","0005 ","0197","X","0701","3006",1,49
"20","001","005","0005 ","0197","X","0701","3023",2,4
"20","001","005","0005 ","0197","X","0701","3038",3,19
"20","001","005","0005 ","0197","X","0701","3043",4,0
"20","001","005","0005 ","0197","X","0701","3051",5,13
"20","001","005","0005 ","0197","X","0701","3088",6,9
"20","001","005","0005 ","0197","X","0701","3138",7,0
"20","001","005","0005 ","0197","X","0702","3097",1,4
"20","001","005","0005 ","0197","X","0702","3118",2,23
"20","001","005","0005 ","0197","X","0702","3121",3,38
"20","001","005","0005 ","0198","X","0701","3006",1,23
"20","001","005","0005 ","0198","X","0701","3023",2,6
"20","001","005","0005 ","0198","X","0701","3038",3,28
"20","001","005","0005 ","0198","X","0701","3043",4,0
"20","001","005","0005 ","0198","X","0701","3051",5,12
"20","001","005","0005 ","0198","X","0701","3088",6,8
"20","001","005","0005 ","0198","X","0701","3138",7,0
"20","001","005","0005 ","0198","X","0702","3097",1,1
"20","001","005","0005 ","0198","X","0702","3118",2,22
"20","001","005","0005 ","0198","X","0702","3121",3,35
"20","001","005","0005 ","0199","X","0701","3006",1,27
"20","001","005","0005 ","0199","X","0701","3023",2,6
"20","001","005","0005 ","0199","X","0701","3038",3,31
"20","001","005","0005 ","0199","X","0701","3043",4,0
"20","001","005","0005 ","0199","X","0701","3051",5,13
"20","001","005","0005 ","0199","X","0701","3088",6,6
"20","001","005","0005 ","0199","X","0701","3138",7,0
"20","001","005","0005 ","0199","X","0702","3097",1,8
"20","001","005","0005 ","0199","X","0702","3118",2,31
"20","001","005","0005 ","0199","X","0702","3121",3,31
"20","001","005","0005 ","0200","X","0701","3006",1,38
"20","001","005","0005 ","0200","X","0701","3023",2,4
"20","001","005","0005 ","0200","X","0701","3038",3,23
"20","001","005","0005 ","0200","X","0701","3043",4,0
"20","001","005","0005 ","0200","X","0701","3051",5,7
"20","001","005","0005 ","0200","X","0701","3088",6,9
"20","001","005","0005 ","0200","X","0701","3138",7,0
"20","001","005","0005 ","0200","X","0702","3097",1,36
"20","001","005","0005 ","0200","X","0702","3118",2,38
"20","001","005","0005 ","0200","X","0702","3121",3,2
"20","001","005","0005 ","0201","X","0701","3006",1,44
"20","001","005","0005 ","0201","X","0701","3023",2,5
"20","001","005","0005 ","0201","X","0701","3038",3,22
"20","001","005","0005 ","0201","X","0701","3043",4,0
"20","001","005","0005 ","0201","X","0701","3051",5,17
"20","001","005","0005 ","0201","X","0701","3088",6,6
"20","001","005","0005 ","0201","X","0701","3138",7,0
"20","001","005","0005 ","0201","X","0702","3097",1,1
"20","001","005","0005 ","0201","X","0702","3118",2,23
"20","001","005","0005 ","0201","X","0702","3121",3,32
"20","001","005","0005 ","0202","X","0701","3006",1,33
"20","001","005","0005 ","0202","X","0701","3023",2,3
"20","001","005","0005 ","0202","X","0701","3038",3,27
"20","001","005","0005 ","0202","X","0701","3043",4,0
"20","001","005","0005 ","0202","X","0701","3051",5,13
"20","001","005","0005 ","0202","X","0701","3088",6,3
"20","001","005","0005 ","0202","X","0701","3138",7,0
"20","001","005","0005 ","0202","X","0702","3097",1,6
"20","001","005","0005 ","0202","X","0702","3118",2,34
"20","001","005","0005 ","0202","X","0702","3121",3,40
"20","001","005","0005 ","0203","X","0701","3006",1,36
"20","001","005","0005 ","0203","X","0701","3023",2,4
"20","001","005","0005 ","0203","X","0701","3038",3,28
"20","001","005","0005 ","0203","X","0701","3043",4,0
"20","001","005","0005 ","0203","X","0701","3051",5,24
"20","001","005","0005 ","0203","X","0701","3088",6,7
"20","001","005","0005 ","0203","X","0701","3138",7,0
"20","001","005","0005 ","0203","X","0702","3097",1,2
"20","001","005","0005 ","0203","X","0702","3118",2,20
"20","001","005","0005 ","0203","X","0702","3121",3,41
"20","001","005","0005 ","0204","X","0701","3006",1,53
"20","001","005","0005 ","0204","X","0701","3023",2,0
"20","001","005","0005 ","0204","X","0701","3038",3,30
"20","001","005","0005 ","0204","X","0701","3043",4,1
"20","001","005","0005 ","0204","X","0701","3051",5,10
"20","001","005","0005 ","0204","X","0701","3088",6,1
"20","001","005","0005 ","0204","X","0701","3138",7,0
"20","001","005","0005 ","0204","X","0702","3097",1,0
"20","001","005","0005 ","0204","X","0702","3118",2,22
"20","001","005","0005 ","0204","X","0702","3121",3,49
"20","001","005","0005 ","0205","X","0701","3006",1,38
"20","001","005","0005 ","0205","X","0701","3023",2,4
"20","001","005","0005 ","0205","X","0701","3038",3,34
"20","001","005","0005 ","0205","X","0701","3043",4,0
"20","001","005","0005 ","0205","X","0701","3051",5,18
"20","001","005","0005 ","0205","X","0701","3088",6,10
"20","001","005","0005 ","0205","X","0701","3138",7,0
"20","001","005","0005 ","0205","X","0702","3097",1,4
"20","001","005","0005 ","0205","X","0702","3118",2,21
"20","001","005","0005 ","0205","X","0702","3121",3,37
"20","001","005","0005 ","0206","X","0701","3006",1,0
"20","001","005","0005 ","0206","X","0701","3023",2,0
"20","001","005","0005 ","0206","X","0701","3038",3,0
"20","001","005","0005 ","0206","X","0701","3043",4,0
"20","001","005","0005 ","0206","X","0701","3051",5,0
"20","001","005","0005 ","0206","X","0701","3088",6,0
"20","001","005","0005 ","0206","X","0701","3138",7,0
"20","001","005","0005 ","0206","X","0702","3097",1,0
"20","001","005","0005 ","0206","X","0702","3118",2,0
"20","001","005","0005 ","0206","X","0702","3121",3,0
"20","001","005","0005 ","0207","X","0701","3006",1,43
"20","001","005","0005 ","0207","X","0701","3023",2,2
"20","001","005","0005 ","0207","X","0701","3038",3,15
"20","001","005","0005 ","0207","X","0701","3043",4,0
"20","001","005","0005 ","0207","X","0701","3051",5,13
"20","001","005","0005 ","0207","X","0701","3088",6,13
"20","001","005","0005 ","0207","X","0701","3138",7,0
"20","001","005","0005 ","0207","X","0702","3097",1,1
"20","001","005","0005 ","0207","X","0702","3118",2,25
"20","001","005","0005 ","0207","X","0702","3121",3,47
"20","001","005","0005 ","0208","X","0701","3006",1,29
"20","001","005","0005 ","0208","X","0701","3023",2,2
"20","001","005","0005 ","0208","X","0701","3038",3,33
"20","001","005","0005 ","0208","X","0701","3043",4,0
"20","001","005","0005 ","0208","X","0701","3051",5,18
"20","001","005","0005 ","0208","X","0701","3088",6,9
"20","001","005","0005 ","0208","X","0701","3138",7,0
"20","001","005","0005 ","0208","X","0702","3097",1,4
"20","001","005","0005 ","0208","X","0702","3118",2,19
"20","001","005","0005 ","0208","X","0702","3121",3,42
"20","001","005","0005 ","0209","X","0701","3006",1,39
"20","001","005","0005 ","0209","X","0701","3023",2,3
"20","001","005","0005 ","0209","X","0701","3038",3,22
"20","001","005","0005 ","0209","X","0701","3043",4,0
"20","001","005","0005 ","0209","X","0701","3051",5,7
"20","001","005","0005 ","0209","X","0701","3088",6,8
"20","001","005","0005 ","0209","X","0701","3138",7,0
"20","001","005","0005 ","0209","X","0702","3097",1,0
"20","001","005","0005 ","0209","X","0702","3118",2,37
"20","001","005","0005 ","0209","X","0702","3121",3,46
"20","001","005","0005 ","0210","X","0701","3006",1,52
"20","001","005","0005 ","0210","X","0701","3023",2,5
"20","001","005","0005 ","0210","X","0701","3038",3,25
"20","001","005","0005 ","0210","X","0701","3043",4,1
"20","001","005","0005 ","0210","X","0701","3051",5,3
"20","001","005","0005 ","0210","X","0701","3088",6,4
"20","001","005","0005 ","0210","X","0701","3138",7,0
"20","001","005","0005 ","0210","X","0702","3097",1,1
"20","001","005","0005 ","0210","X","0702","3118",2,14
"20","001","005","0005 ","0210","X","0702","3121",3,61
"20","001","005","0005 ","0211","X","0701","3006",1,45
"20","001","005","0005 ","0211","X","0701","3023",2,7
"20","001","005","0005 ","0211","X","0701","3038",3,26
"20","001","005","0005 ","0211","X","0701","3043",4,0
"20","001","005","0005 ","0211","X","0701","3051",5,12
"20","001","005","0005 ","0211","X","0701","3088",6,8
"20","001","005","0005 ","0211","X","0701","3138",7,0
"20","001","005","0005 ","0211","X","0702","3097",1,0
"20","001","005","0005 ","0211","X","0702","3118",2,23
"20","001","005","0005 ","0211","X","0702","3121",3,22
"20","001","005","0005 ","0212","X","0701","3006",1,35
"20","001","005","0005 ","0212","X","0701","3023",2,6
"20","001","005","0005 ","0212","X","0701","3038",3,16
"20","001","005","0005 ","0212","X","0701","3043",4,4
"20","001","005","0005 ","0212","X","0701","3051",5,14
"20","001","005","0005 ","0212","X","0701","3088",6,4
"20","001","005","0005 ","0212","X","0701","3138",7,0
"20","001","005","0005 ","0212","X","0702","3097",1,1
"20","001","005","0005 ","0212","X","0702","3118",2,16
"20","001","005","0005 ","0212","X","0702","3121",3,42
"20","001","005","0005 ","0213","X","0701","3006",1,24
"20","001","005","0005 ","0213","X","0701","3023",2,2
"20","001","005","0005 ","0213","X","0701","3038",3,30
"20","001","005","0005 ","0213","X","0701","3043",4,0
"20","001","005","0005 ","0213","X","0701","3051",5,11
"20","001","005","0005 ","0213","X","0701","3088",6,4
"20","001","005","0005 ","0213","X","0701","3138",7,0
"20","001","005","0005 ","0213","X","0702","3097",1,4
"20","001","005","0005 ","0213","X","0702","3118",2,30
"20","001","005","0005 ","0213","X","0702","3121",3,37
"20","001","005","0005 ","0214","X","0701","3006",1,51
"20","001","005","0005 ","0214","X","0701","3023",2,10
"20","001","005","0005 ","0214","X","0701","3038",3,23
"20","001","005","0005 ","0214","X","0701","3043",4,0
"20","001","005","0005 ","0214","X","0701","3051",5,16
"20","001","005","0005 ","0214","X","0701","3088",6,6
"20","001","005","0005 ","0214","X","0701","3138",7,0
"20","001","005","0005 ","0214","X","0702","3097",1,3
"20","001","005","0005 ","0214","X","0702","3118",2,20
"20","001","005","0005 ","0214","X","0702","3121",3,35
"20","001","005","0005 ","0215","X","0701","3006",1,35
"20","001","005","0005 ","0215","X","0701","3023",2,6
"20","001","005","0005 ","0215","X","0701","3038",3,25
"20","001","005","0005 ","0215","X","0701","3043",4,0
"20","001","005","0005 ","0215","X","0701","3051",5,15
"20","001","005","0005 ","0215","X","0701","3088",6,2
"20","001","005","0005 ","0215","X","0701","3138",7,0
"20","001","005","0005 ","0215","X","0702","3097",1,10
"20","001","005","0005 ","0215","X","0702","3118",2,33
"20","001","005","0005 ","0215","X","0702","3121",3,24
"20","001","005","0005 ","0216","X","0701","3006",1,40
"20","001","005","0005 ","0216","X","0701","3023",2,4
"20","001","005","0005 ","0216","X","0701","3038",3,25
"20","001","005","0005 ","0216","X","0701","3043",4,0
"20","001","005","0005 ","0216","X","0701","3051",5,11
"20","001","005","0005 ","0216","X","0701","3088",6,4
"20","001","005","0005 ","0216","X","0701","3138",7,0
"20","001","005","0005 ","0216","X","0702","3097",1,5
"20","001","005","0005 ","0216","X","0702","3118",2,21
"20","001","005","0005 ","0216","X","0702","3121",3,47
"20","001","005","0005 ","0217","X","0701","3006",1,40
"20","001","005","0005 ","0217","X","0701","3023",2,5
"20","001","005","0005 ","0217","X","0701","3038",3,30
"20","001","005","0005 ","0217","X","0701","3043",4,0
"20","001","005","0005 ","0217","X","0701","3051",5,17
"20","001","005","0005 ","0217","X","0701","3088",6,4
"20","001","005","0005 ","0217","X","0701","3138",7,0
"20","001","005","0005 ","0217","X","0702","3097",1,49
"20","001","005","0005 ","0217","X","0702","3118",2,13
"20","001","005","0005 ","0217","X","0702","3121",3,0
"20","001","005","0005 ","0218","X","0701","3006",1,34
"20","001","005","0005 ","0218","X","0701","3023",2,4
"20","001","005","0005 ","0218","X","0701","3038",3,26
"20","001","005","0005 ","0218","X","0701","3043",4,0
"20","001","005","0005 ","0218","X","0701","3051",5,9
"20","001","005","0005 ","0218","X","0701","3088",6,10
"20","001","005","0005 ","0218","X","0701","3138",7,0
"20","001","005","0005 ","0218","X","0702","3097",1,2
"20","001","005","0005 ","0218","X","0702","3118",2,17
"20","001","005","0005 ","0218","X","0702","3121",3,52
"20","001","005","0005 ","0219","X","0701","3006",1,29
"20","001","005","0005 ","0219","X","0701","3023",2,3
"20","001","005","0005 ","0219","X","0701","3038",3,25
"20","001","005","0005 ","0219","X","0701","3043",4,0
"20","001","005","0005 ","0219","X","0701","3051",5,9
"20","001","005","0005 ","0219","X","0701","3088",6,8
"20","001","005","0005 ","0219","X","0701","3138",7,0
"20","001","005","0005 ","0219","X","0702","3097",1,4
"20","001","005","0005 ","0219","X","0702","3118",2,31
"20","001","005","0005 ","0219","X","0702","3121",3,30
"20","001","005","0005 ","0220","X","0701","3006",1,31
"20","001","005","0005 ","0220","X","0701","3023",2,5
"20","001","005","0005 ","0220","X","0701","3038",3,31
"20","001","005","0005 ","0220","X","0701","3043",4,0
"20","001","005","0005 ","0220","X","0701","3051",5,20
"20","001","005","0005 ","0220","X","0701","3088",6,7
"20","001","005","0005 ","0220","X","0701","3138",7,0
"20","001","005","0005 ","0220","X","0702","3097",1,2
"20","001","005","0005 ","0220","X","0702","3118",2,23
"20","001","005","0005 ","0220","X","0702","3121",3,30
"20","001","005","0005 ","0221","X","0701","3006",1,38
"20","001","005","0005 ","0221","X","0701","3023",2,9
"20","001","005","0005 ","0221","X","0701","3038",3,18
"20","001","005","0005 ","0221","X","0701","3043",4,0
"20","001","005","0005 ","0221","X","0701","3051",5,14
"20","001","005","0005 ","0221","X","0701","3088",6,5
"20","001","005","0005 ","0221","X","0701","3138",7,0
"20","001","005","0005 ","0221","X","0702","3097",1,6
"20","001","005","0005 ","0221","X","0702","3118",2,29
"20","001","005","0005 ","0221","X","0702","3121",3,40
"20","001","005","0005 ","0222","X","0701","3006",1,42
"20","001","005","0005 ","0222","X","0701","3023",2,5
"20","001","005","0005 ","0222","X","0701","3038",3,23
"20","001","005","0005 ","0222","X","0701","3043",4,0
"20","001","005","0005 ","0222","X","0701","3051",5,14
"20","001","005","0005 ","0222","X","0701","3088",6,10
"20","001","005","0005 ","0222","X","0701","3138",7,0
"20","001","005","0005 ","0222","X","0702","3097",1,4
"20","001","005","0005 ","0222","X","0702","3118",2,19
"20","001","005","0005 ","0222","X","0702","3121",3,40
"20","001","005","0005 ","0223","X","0701","3006",1,44
"20","001","005","0005 ","0223","X","0701","3023",2,10
"20","001","005","0005 ","0223","X","0701","3038",3,19
"20","001","005","0005 ","0223","X","0701","3043",4,0
"20","001","005","0005 ","0223","X","0701","3051",5,22
"20","001","005","0005 ","0223","X","0701","3088",6,4
"20","001","005","0005 ","0223","X","0701","3138",7,0
"20","001","005","0005 ","0223","X","0702","3097",1,4
"20","001","005","0005 ","0223","X","0702","3118",2,15
"20","001","005","0005 ","0223","X","0702","3121",3,39
"20","001","005","0005 ","0224","X","0701","3006",1,52
"20","001","005","0005 ","0224","X","0701","3023",2,5
"20","001","005","0005 ","0224","X","0701","3038",3,29
"20","001","005","0005 ","0224","X","0701","3043",4,0
"20","001","005","0005 ","0224","X","0701","3051",5,9
"20","001","005","0005 ","0224","X","0701","3088",6,3
"20","001","005","0005 ","0224","X","0701","3138",7,0
"20","001","005","0005 ","0224","X","0702","3097",1,2
"20","001","005","0005 ","0224","X","0702","3118",2,34
"20","001","005","0005 ","0224","X","0702","3121",3,31
"20","001","005","0005 ","0225","X","0701","3006",1,45
"20","001","005","0005 ","0225","X","0701","3023",2,1
"20","001","005","0005 ","0225","X","0701","3038",3,29
"20","001","005","0005 ","0225","X","0701","3043",4,0
"20","001","005","0005 ","0225","X","0701","3051",5,5
"20","001","005","0005 ","0225","X","0701","3088",6,2
"20","001","005","0005 ","0225","X","0701","3138",7,0
"20","001","005","0005 ","0225","X","0702","3097",1,5
"20","001","005","0005 ","0225","X","0702","3118",2,30
"20","001","005","0005 ","0225","X","0702","3121",3,37
"20","001","005","0005 ","0226","X","0701","3006",1,34
"20","001","005","0005 ","0226","X","0701","3023",2,3
"20","001","005","0005 ","0226","X","0701","3038",3,18
"20","001","005","0005 ","0226","X","0701","3043",4,0
"20","001","005","0005 ","0226","X","0701","3051",5,11
"20","001","005","0005 ","0226","X","0701","3088",6,5
"20","001","005","0005 ","0226","X","0701","3138",7,0
"20","001","005","0005 ","0226","X","0702","3097",1,5
"20","001","005","0005 ","0226","X","0702","3118",2,32
"20","001","005","0005 ","0226","X","0702","3121",3,44
"20","001","005","0005 ","0227","X","0701","3006",1,35
"20","001","005","0005 ","0227","X","0701","3023",2,1
"20","001","005","0005 ","0227","X","0701","3038",3,27
"20","001","005","0005 ","0227","X","0701","3043",4,0
"20","001","005","0005 ","0227","X","0701","3051",5,13
