pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"02","074","999",64,63,9.84400024e+01,17205,9.93600006e+01,16056,9.27200012e+01,1149,6.63999987e+00,97,5.60000002e-01,14,7.99999982e-02,21070,17316,8.21800003e+01,,0,,8.35599976e+01,"0133",138,8.60000014e-01
"02","075","999",116,114,9.82799988e+01,32198,9.93600006e+01,29616,9.13899994e+01,2582,7.96999979e+00,179,5.50000012e-01,28,9.00000036e-02,40075,32405,8.08600006e+01,,0,,8.22900009e+01,"0133",286,9.70000029e-01
"02","076","999",156,153,9.80800018e+01,42974,9.94000015e+01,39936,9.23700027e+01,3038,7.03000021e+00,239,5.50000012e-01,22,5.00000007e-02,52507,43235,8.23399963e+01,,0,,8.40199966e+01,"0133",385,9.59999979e-01
"02","077","999",1086,1022,9.41100006e+01,294127,9.93499985e+01,275584,9.30899963e+01,18543,6.26000023e+00,1789,6.00000024e-01,136,5.00000007e-02,378882,296052,7.81399994e+01,,0,,8.30500031e+01,"0133",2600,9.39999998e-01
"02","078","999",54,54,1.00000000e+02,14462,9.97500000e+01,13151,9.07099991e+01,1311,9.03999996e+00,34,2.30000004e-01,2,1.99999996e-02,17531,14498,8.26999969e+01,,0,,8.26999969e+01,"0133",114,8.70000005e-01
"02","079","999",905,862,9.52500000e+01,251226,9.93499985e+01,233141,9.21999969e+01,18085,7.15000010e+00,1522,6.00000024e-01,112,5.00000007e-02,315395,252860,8.01699982e+01,,0,,8.41399994e+01,"0133",2524,1.08000004e+00
"02","080","999",759,747,9.84199982e+01,213291,9.93300018e+01,204679,9.53199997e+01,8612,4.01000023e+00,1281,6.00000024e-01,149,7.00000003e-02,264636,214721,8.11399994e+01,,0,,8.24400024e+01,"0133",1817,8.89999986e-01
"02","081","999",45,43,9.55599976e+01,11374,9.94899979e+01,10499,9.18399963e+01,875,7.65000010e+00,48,4.19999987e-01,10,9.00000036e-02,14040,11432,8.14199982e+01,,0,,8.56800003e+01,"0137",128,1.22000003e+00
"02","082","999",234,227,9.70100021e+01,60804,9.92799988e+01,55993,9.14199982e+01,4811,7.86000013e+00,432,7.09999979e-01,10,9.99999978e-03,80417,61246,7.61600037e+01,,0,,7.83300018e+01,"0133",538,9.59999979e-01
"02","083","999",124,122,9.83899994e+01,32626,9.95299988e+01,29965,9.14100037e+01,2661,8.11999989e+00,142,4.30000007e-01,12,3.99999991e-02,40216,32780,8.15100021e+01,,0,,8.24000015e+01,"0133",257,8.60000014e-01
