vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_forCodigo,ordenPartidos,votVotosFormula,votPorcenVotosFormula
"02","114","999","0138",3,1072,1.23599997e+01
"02","114","999","0145",1,4659,5.37200012e+01
"02","115","999","0131",2,6783,2.61900005e+01
"02","115","999","0132",4,547,2.10999990e+00
"02","115","999","0137",5,353,1.36000001e+00
"02","115","999","0138",3,5001,1.93099995e+01
"02","115","999","0145",1,13219,5.10299988e+01
"02","116","999","0131",1,559,3.97299995e+01
"02","116","999","0132",5,1,7.00000003e-02
"02","116","999","0137",4,6,4.30000007e-01
"02","116","999","0138",3,415,2.95000000e+01
"02","116","999","0145",2,426,3.02800007e+01
"02","117","999","0131",2,10163,2.98400002e+01
"02","117","999","0132",5,745,2.19000006e+00
"02","117","999","0137",4,1043,3.05999994e+00
"02","117","999","0138",3,7420,2.17800007e+01
"02","117","999","0145",1,14692,4.31300011e+01
"02","118","999","0131",2,65960,3.09200001e+01
"02","118","999","0132",5,5472,2.56999993e+00
"02","118","999","0137",4,8933,4.19000006e+00
"02","118","999","0138",3,42869,2.01000004e+01
"02","118","999","0145",1,90067,4.22299995e+01
"02","119","999","0131",2,15769,3.34599991e+01
"02","119","999","0132",5,769,1.63000000e+00
"02","119","999","0137",4,1690,3.58999991e+00
"02","119","999","0138",3,7053,1.49700003e+01
"02","119","999","0145",1,21844,4.63499985e+01
"02","120","999","0131",1,2346,4.21500015e+01
"02","120","999","0132",5,85,1.52999997e+00
"02","120","999","0137",4,116,2.07999992e+00
"02","120","999","0138",3,819,1.47100000e+01
"02","120","999","0145",2,2200,3.95299988e+01
"02","121","999","0131",2,5577,2.65799999e+01
"02","121","999","0132",5,196,9.30000007e-01
"02","121","999","0137",4,367,1.75000000e+00
"02","121","999","0138",3,4611,2.19699993e+01
"02","121","999","0145",1,10233,4.87700005e+01
"02","122","999","0131",2,33437,1.84300003e+01
"02","122","999","0132",5,7101,3.91000009e+00
"02","122","999","0137",4,7268,4.01000023e+00
"02","122","999","0138",3,24517,1.35100002e+01
"02","122","999","0145",1,109150,6.01500015e+01
"02","123","999","0131",2,7264,3.74199982e+01
"02","123","999","0132",5,301,1.54999995e+00
"02","123","999","0137",4,556,2.85999990e+00
"02","123","999","0138",3,3020,1.55600004e+01
"02","123","999","0145",1,8273,4.26100006e+01
"02","124","999","0131",2,4695,2.68899994e+01
"02","124","999","0132",4,318,1.82000005e+00
"02","124","999","0137",5,235,1.35000002e+00
"02","124","999","0138",3,4355,2.49400005e+01
"02","124","999","0145",1,7856,4.50000000e+01
"02","125","999","0131",1,26731,4.05299988e+01
"02","125","999","0132",5,1272,1.92999995e+00
"02","125","999","0137",4,1960,2.97000003e+00
"02","125","999","0138",3,13905,2.10799999e+01
"02","125","999","0145",2,22080,3.34799995e+01
"02","126","999","0131",1,2172,4.44099998e+01
"02","126","999","0132",5,25,5.09999990e-01
"02","126","999","0137",4,54,1.10000002e+00
"02","126","999","0138",3,469,9.59000015e+00
"02","126","999","0145",2,2171,4.43899994e+01
"02","127","999","0131",2,2657,4.11899986e+01
"02","127","999","0132",5,38,5.89999974e-01
"02","127","999","0137",4,75,1.15999997e+00
"02","127","999","0138",3,480,7.44000006e+00
"02","127","999","0145",1,3201,4.96199989e+01
"02","128","999","0131",1,19102,4.38600006e+01
"02","128","999","0132",5,576,1.32000005e+00
"02","128","999","0137",4,1638,3.75999999e+00
"02","128","999","0138",2,12743,2.92600002e+01
"02","128","999","0145",3,9497,2.17999992e+01
"02","129","999","0131",1,69587,4.75200005e+01
"02","129","999","0132",5,2453,1.67999995e+00
"02","129","999","0137",4,5913,4.03999996e+00
"02","129","999","0138",3,31950,2.18199997e+01
"02","129","999","0145",2,36540,2.49500008e+01
"02","130","999","0131",1,75165,4.01699982e+01
"02","130","999","0132",5,2613,1.39999998e+00
"02","130","999","0137",4,7311,3.91000009e+00
"02","130","999","0138",2,58603,3.13199997e+01
"02","130","999","0145",3,43405,2.32000008e+01
"02","131","999","0131",2,2469,3.89700012e+01
"02","131","999","0132",5,67,1.05999994e+00
"02","131","999","0137",4,118,1.86000001e+00
"02","131","999","0138",3,541,8.53999996e+00
"02","131","999","0145",1,3141,4.95699997e+01
"02","132","999","0131",1,37165,4.32000008e+01
"02","132","999","0132",5,1626,1.88999999e+00
"02","132","999","0137",4,3654,4.25000000e+00
"02","132","999","0138",3,17420,2.02500000e+01
"02","132","999","0145",2,26163,3.04099998e+01
"02","133","999","0131",2,35654,3.34199982e+01
"02","133","999","0132",5,4059,3.79999995e+00
"02","133","999","0137",4,4367,4.09000015e+00
"02","133","999","0138",3,21498,2.01499996e+01
"02","133","999","0145",1,41115,3.85400009e+01
"02","134","999","0131",1,38907,3.51500015e+01
"02","134","999","0132",5,2988,2.70000005e+00
"02","134","999","0137",4,4435,4.01000023e+00
"02","134","999","0138",3,25473,2.30100002e+01
"02","134","999","0145",2,38883,3.51300011e+01
"02","135","999","0131",2,1364,3.58800011e+01
"02","135","999","0132",5,34,8.89999986e-01
"02","135","999","0137",4,38,1.00000000e+00
"02","135","999","0138",3,278,7.30999994e+00
"02","135","999","0145",1,2088,5.49199982e+01
"02","991","999","0131",2,1052737,3.37999992e+01
"02","991","999","0132",5,75848,2.44000006e+00
"02","991","999","0137",4,118790,3.80999994e+00
"02","991","999","0138",3,683173,2.19300003e+01
"02","991","999","0145",1,1184282,3.80200005e+01
"02","992","999","0131",2,140443,3.31500015e+01
"02","992","999","0132",5,9210,2.17000008e+00
"02","992","999","0137",4,11019,2.59999990e+00
"02","992","999","0138",3,80673,1.90400009e+01
"02","992","999","0145",1,182321,4.30299988e+01
"02","993","999","0131",1,1255593,4.09099998e+01
"02","993","999","0132",5,68990,2.25000000e+00
"02","993","999","0137",4,131085,4.26999998e+00
"02","993","999","0138",3,580397,1.89099998e+01
"02","993","999","0145",2,1033437,3.36699982e+01
"02","994","999","0131",2,121850,3.24799995e+01
"02","994","999","0132",5,5414,1.44000006e+00
"02","994","999","0137",4,6436,1.72000003e+00
"02","994","999","0138",3,66499,1.77199993e+01
"02","994","999","0145",1,174977,4.66399994e+01
"02","995","999","0131",2,241299,2.96399994e+01
"02","995","999","0132",5,17161,2.10999990e+00
"02","995","999","0137",4,22491,2.75999999e+00
"02","995","999","0138",3,123175,1.51300001e+01
"02","995","999","0145",1,410012,5.03600006e+01
"02","996","999","0131",2,118072,2.75499992e+01
"02","996","999","0132",4,14590,3.40000010e+00
"02","996","999","0137",5,13212,3.07999992e+00
"02","996","999","0138",3,64219,1.49899998e+01
"02","996","999","0145",1,218446,5.09700012e+01
"02","997","999","0131",2,54566,2.91399994e+01
"02","997","999","0132",5,4008,2.14000010e+00
"02","997","999","0137",4,4408,2.34999990e+00
"02","997","999","0138",3,33401,1.78299999e+01
"02","997","999","0145",1,90901,4.85400009e+01
"02","998","999","0131",2,114340,2.88799992e+01
"02","998","999","0132",5,13800,3.49000001e+00
"02","998","999","0137",4,21991,5.55999994e+00
"02","998","999","0138",3,61614,1.55600004e+01
"02","998","999","0145",1,184129,4.65099983e+01
"02","999","999","0131",2,3098900,3.51800003e+01
"02","999","999","0132",5,209021,2.36999989e+00
"02","999","999","0137",4,329432,3.74000001e+00
"02","999","999","0138",3,1693151,1.92199993e+01
"02","999","999","0145",1,3478505,3.94900017e+01
"03","001","999","0501",1,34545,4.55299988e+01
"03","001","999","0524",2,31819,4.19399986e+01
"03","001","999","0528",3,9506,1.25299997e+01
"03","002","999","0501",1,4144,4.82599983e+01
"03","002","999","0524",2,3441,4.00699997e+01
"03","002","999","0528",3,1002,1.16700001e+01
"03","003","999","0501",1,2334,5.17700005e+01
"03","003","999","0524",2,1961,4.35000000e+01
"03","003","999","0528",3,213,4.71999979e+00
"03","004","999","0501",1,1037,5.11599998e+01
"03","004","999","0524",2,972,4.79500008e+01
"03","004","999","0528",3,18,8.89999986e-01
"03","005","999","0501",1,1248,5.45699997e+01
"03","005","999","0524",2,1000,4.37299995e+01
"03","005","999","0528",3,39,1.71000004e+00
"03","006","999","0501",1,4167,6.63199997e+01
"03","006","999","0524",2,1838,2.92500000e+01
"03","006","999","0528",3,278,4.42000008e+00
"03","007","999","0501",2,1231,4.61699982e+01
"03","007","999","0524",1,1387,5.20299988e+01
"03","007","999","0528",3,48,1.79999995e+00
"03","008","999","0501",1,7206,5.11300011e+01
"03","008","999","0524",2,5926,4.20499992e+01
"03","008","999","0528",3,961,6.82000017e+00
"03","009","999","0501",1,2444,4.57799988e+01
"03","009","999","0524",2,2414,4.52200012e+01
"03","009","999","0528",3,480,8.98999977e+00
"03","010","999","0501",1,2057,5.88400002e+01
"03","010","999","0524",2,1159,3.31500015e+01
"03","010","999","0528",3,280,8.01000023e+00
"03","011","999","0501",1,3439,6.01100006e+01
"03","011","999","0524",2,2141,3.74199982e+01
"03","011","999","0528",3,141,2.46000004e+00
"03","012","999","0501",1,5076,5.36599998e+01
"03","012","999","0524",2,4167,4.40499992e+01
"03","012","999","0528",3,217,2.28999996e+00
"03","013","999","0501",1,8000,5.19099998e+01
"03","013","999","0524",2,6884,4.46699982e+01
"03","013","999","0528",3,528,3.43000007e+00
"03","014","999","0501",2,417,4.57700005e+01
"03","014","999","0524",1,475,5.21399994e+01
"03","014","999","0528",3,19,2.08999991e+00
"03","015","999","0501",1,5598,5.11199989e+01
"03","015","999","0524",2,4824,4.40499992e+01
"03","015","999","0528",3,529,4.82999992e+00
"03","016","999","0501",1,6945,5.38199997e+01
"03","016","999","0524",2,4457,3.45400009e+01
"03","016","999","0528",3,1503,1.16499996e+01
"03","999","999","0501",1,89888,4.97999992e+01
"03","999","999","0524",2,74865,4.14700012e+01
"03","999","999","0528",3,15762,8.72999954e+00
"07","001","999","0152",4,1826,2.56999993e+00
"07","001","999","0501",2,23051,3.24399986e+01
"07","001","999","0530",3,8616,1.21199999e+01
"07","001","999","0531",1,37568,5.28699989e+01
"07","002","999","0152",4,1236,2.88000011e+00
"07","002","999","0501",2,15030,3.50600014e+01
"07","002","999","0530",3,3887,9.06999969e+00
"07","002","999","0531",1,22719,5.29900017e+01
"07","003","999","0152",4,0,0.00000000e+00
"07","003","999","0501",1,228,5.03300018e+01
"07","003","999","0530",3,20,4.42000008e+00
"07","003","999","0531",2,205,4.52500000e+01
"07","004","999","0152",4,0,0.00000000e+00
"07","004","999","0501",1,302,4.64599991e+01
"07","004","999","0530",3,46,7.07999992e+00
"07","004","999","0531",2,302,4.64599991e+01
"07","005","999","0152",4,234,1.58000004e+00
"07","005","999","0501",1,6869,4.62999992e+01
"07","005","999","0530",3,1327,8.94999981e+00
"07","005","999","0531",2,6405,4.31699982e+01
"07","006","999","0152",4,535,2.17000008e+00
"07","006","999","0501",2,5931,2.41000004e+01
"07","006","999","0530",3,3789,1.53900003e+01
"07","006","999","0531",1,14358,5.83400002e+01
"07","007","999","0152",4,5,2.70000011e-01
"07","007","999","0501",2,786,4.27400017e+01
"07","007","999","0530",3,106,5.76000023e+00
"07","007","999","0531",1,942,5.12200012e+01
"07","008","999","0152",4,6,1.80000007e-01
"07","008","999","0501",2,1492,4.48199997e+01
"07","008","999","0530",3,251,7.53999996e+00
"07","008","999","0531",1,1580,4.74599991e+01
"07","009","999","0152",4,1,9.00000036e-02
"07","009","999","0501",2,261,2.33899994e+01
"07","009","999","0530",3,75,6.71999979e+00
"07","009","999","0531",1,779,6.98000031e+01
"07","010","999","0152",4,0,0.00000000e+00
"07","010","999","0501",1,256,5.34399986e+01
"07","010","999","0530",3,12,2.50999999e+00
"07","010","999","0531",2,211,4.40499992e+01
"07","011","999","0152",4,9,8.39999974e-01
"07","011","999","0501",1,547,5.11199989e+01
"07","011","999","0530",3,22,2.05999994e+00
"07","011","999","0531",2,492,4.59799995e+01
"07","012","999","0152",4,57,8.29999983e-01
"07","012","999","0501",2,2823,4.11500015e+01
"07","012","999","0530",3,595,8.67000008e+00
"07","012","999","0531",1,3386,4.93499985e+01
"07","013","999","0152",4,10,2.89999992e-01
"07","013","999","0501",1,1921,5.56199989e+01
"07","013","999","0530",3,255,7.38000011e+00
"07","013","999","0531",2,1268,3.67099991e+01
"07","014","999","0152",4,50,9.10000026e-01
"07","014","999","0501",1,3226,5.84599991e+01
"07","014","999","0530",3,708,1.28299999e+01
"07","014","999","0531",2,1534,2.77999992e+01
"07","015","999","0152",4,4215,4.92000008e+00
"07","015","999","0501",1,44683,5.21399994e+01
"07","015","999","0530",2,19468,2.27199993e+01
"07","015","999","0531",3,17327,2.02199993e+01
"07","999","999","0152",4,8184,3.09999990e+00
"07","999","999","0501",2,107406,4.07099991e+01
"07","999","999","0530",3,39177,1.48500004e+01
"07","999","999","0531",1,109076,4.13400002e+01
"08","001","999","0023",3,30040,1.60300007e+01
"08","001","999","0050",4,8388,4.48000002e+00
"08","001","999","0501",2,70111,3.74199982e+01
"08","001","999","0502",1,78834,4.20699997e+01
"08","003","999","0023",3,2665,7.15999985e+00
"08","003","999","0050",4,334,8.99999976e-01
"08","003","999","0501",1,19039,5.11199989e+01
"08","003","999","0502",2,15206,4.08300018e+01
"08","004","999","0023",3,3435,1.26000004e+01
"08","004","999","0050",4,534,1.96000004e+00
"08","004","999","0501",2,10409,3.81699982e+01
"08","004","999","0502",1,12889,4.72700005e+01
"08","005","999","0023",3,932,4.67000008e+00
"08","005","999","0050",4,364,1.82000005e+00
"08","005","999","0501",2,8676,4.34799995e+01
"08","005","999","0502",1,9983,5.00299988e+01
"08","006","999","0023",3,4066,1.97299995e+01
"08","006","999","0050",4,271,1.30999994e+00
"08","006","999","0501",2,8090,3.92500000e+01
"08","006","999","0502",1,8185,3.97099991e+01
"08","007","999","0023",3,2791,9.11999989e+00
"08","007","999","0050",4,426,1.38999999e+00
"08","007","999","0501",2,11565,3.78100014e+01
"08","007","999","0502",1,15805,5.16699982e+01
"08","008","999","0023",3,1748,1.14899998e+01
"08","008","999","0050",4,200,1.30999994e+00
"08","008","999","0501",1,6743,4.43199997e+01
"08","008","999","0502",2,6524,4.28800011e+01
"08","009","999","0023",3,8346,1.52100000e+01
"08","009","999","0050",4,2124,3.86999989e+00
"08","009","999","0501",1,24144,4.39900017e+01
"08","009","999","0502",2,20273,3.69399986e+01
"08","010","999","0023",3,13137,1.92000008e+01
"08","010","999","0050",4,2228,3.25999999e+00
"08","010","999","0501",2,25610,3.74399986e+01
"08","010","999","0502",1,27434,4.00999985e+01
"08","011","999","0023",3,725,9.06999969e+00
"08","011","999","0050",4,57,7.09999979e-01
"08","011","999","0501",1,4312,5.39599991e+01
"08","011","999","0502",2,2897,3.62500000e+01
"08","012","999","0023",1,11467,4.20299988e+01
"08","012","999","0050",4,275,1.00999999e+00
"08","012","999","0501",2,9365,3.43300018e+01
"08","012","999","0502",3,6176,2.26399994e+01
"08","013","999","0023",3,18159,1.91800003e+01
"08","013","999","0050",4,1614,1.70000005e+00
"08","013","999","0501",1,47076,4.97200012e+01
"08","013","999","0502",2,27831,2.93899994e+01
"08","014","999","0023",3,567,3.40000010e+00
"08","014","999","0050",4,131,7.90000021e-01
"08","014","999","0501",1,8944,5.36500015e+01
"08","014","999","0502",2,7030,4.21699982e+01
"08","015","999","0023",3,5104,1.52399998e+01
"08","015","999","0050",4,690,2.05999994e+00
"08","015","999","0501",1,16175,4.82999992e+01
"08","015","999","0502",2,11521,3.44000015e+01
"08","016","999","0023",3,1633,1.91599998e+01
"08","016","999","0050",4,40,4.69999999e-01
"08","016","999","0501",1,4737,5.55900002e+01
"08","016","999","0502",2,2112,2.47800007e+01
"08","017","999","0023",3,2700,6.44999981e+00
"08","017","999","0050",4,317,7.59999990e-01
"08","017","999","0501",2,17195,4.10600014e+01
"08","017","999","0502",1,21662,5.17299995e+01
"08","018","999","0023",3,1481,1.42600002e+01
"08","018","999","0050",4,89,8.60000014e-01
"08","018","999","0501",1,5187,4.99399986e+01
"08","018","999","0502",2,3630,3.49500008e+01
"08","999","999","0023",3,108996,1.55200005e+01
"08","999","999","0050",4,18082,2.56999993e+00
"08","999","999","0501",1,297378,4.23300018e+01
"08","999","999","0502",2,277992,3.95699997e+01
"10","001","999","0068",7,550,3.79999995e-01
"10","001","999","0072",6,630,4.39999998e-01
"10","001","999","0103",3,6917,4.78000021e+00
"10","001","999","0179",1,87786,6.06699982e+01
"10","001","999","0251",5,673,4.69999999e-01
"10","001","999","0406",4,4596,3.18000007e+00
"10","001","999","0501",2,43547,3.00900002e+01
"10","002","999","0068",5,173,5.60000002e-01
"10","002","999","0072",7,78,2.50000000e-01
"10","002","999","0103",3,972,3.17000008e+00
"10","002","999","0179",1,19916,6.49599991e+01
"10","002","999","0251",6,85,2.80000001e-01
"10","002","999","0406",4,404,1.32000005e+00
"10","002","999","0501",2,9030,2.94500008e+01
"10","003","999","0068",7,3,1.00000001e-01
"10","003","999","0072",5,6,2.00000003e-01
"10","003","999","0103",3,34,1.13000000e+00
"10","003","999","0179",2,1407,4.68400002e+01
"10","003","999","0251",6,4,1.29999995e-01
"10","003","999","0406",4,24,8.00000012e-01
"10","003","999","0501",1,1526,5.07999992e+01
"10","004","999","0068",7,61,1.29999995e-01
"10","004","999","0072",6,101,2.19999999e-01
"10","004","999","0103",3,703,1.53999996e+00
"10","004","999","0179",1,27601,6.04799995e+01
"10","004","999","0251",4,316,6.89999998e-01
"10","004","999","0406",5,262,5.69999993e-01
"10","004","999","0501",2,16594,3.63600006e+01
"10","005","999","0068",6,67,1.59999996e-01
"10","005","999","0072",5,208,5.00000000e-01
"10","005","999","0103",3,480,1.15999997e+00
"10","005","999","0179",1,22109,5.32999992e+01
"10","005","999","0251",7,35,7.99999982e-02
"10","005","999","0406",4,263,6.29999995e-01
"10","005","999","0501",2,18317,4.41599998e+01
"10","006","999","0068",7,3,3.99999991e-02
"10","006","999","0072",5,5,5.99999987e-02
"10","006","999","0103",4,22,2.59999990e-01
"10","006","999","0179",2,3813,4.57900009e+01
"10","006","999","0251",6,5,5.99999987e-02
"10","006","999","0406",3,34,4.09999996e-01
"10","006","999","0501",1,4445,5.33800011e+01
"10","007","999","0068",6,65,1.70000002e-01
"10","007","999","0072",5,185,4.79999989e-01
"10","007","999","0103",3,655,1.71000004e+00
"10","007","999","0179",1,21598,5.64199982e+01
"10","007","999","0251",7,65,1.70000002e-01
"10","007","999","0406",4,290,7.59999990e-01
"10","007","999","0501",2,15424,4.02900009e+01
"10","008","999","0068",3,0,0.00000000e+00
"10","008","999","0072",4,0,0.00000000e+00
"10","008","999","0103",5,0,0.00000000e+00
"10","008","999","0179",2,172,4.91399994e+01
"10","008","999","0251",6,0,0.00000000e+00
"10","008","999","0406",7,0,0.00000000e+00
"10","008","999","0501",1,178,5.08600006e+01
"10","009","999","0068",7,3,9.00000036e-02
"10","009","999","0072",6,4,1.19999997e-01
"10","009","999","0103",4,29,8.99999976e-01
"10","009","999","0179",2,1443,4.48699989e+01
"10","009","999","0251",5,24,7.50000000e-01
"10","009","999","0406",3,40,1.24000001e+00
"10","009","999","0501",1,1673,5.20200005e+01
"10","010","999","0068",7,23,3.30000013e-01
"10","010","999","0072",6,25,3.60000014e-01
"10","010","999","0103",4,90,1.29999995e+00
"10","010","999","0179",1,3529,5.08400002e+01
"10","010","999","0251",5,44,6.29999995e-01
"10","010","999","0406",3,189,2.72000003e+00
"10","010","999","0501",2,3042,4.38199997e+01
"10","011","999","0068",6,38,3.89999986e-01
"10","011","999","0072",7,14,1.40000001e-01
"10","011","999","0103",5,137,1.39999998e+00
"10","011","999","0179",1,5511,5.62799988e+01
"10","011","999","0251",3,330,3.36999989e+00
"10","011","999","0406",4,184,1.88000000e+00
"10","011","999","0501",2,3578,3.65400009e+01
"10","012","999","0068",6,7,1.09999999e-01
"10","012","999","0072",7,7,1.09999999e-01
"10","012","999","0103",4,50,7.50000000e-01
"10","012","999","0179",1,3641,5.48800011e+01
"10","012","999","0251",3,342,5.15999985e+00
"10","012","999","0406",5,40,6.00000024e-01
"10","012","999","0501",2,2547,3.83899994e+01
"10","013","999","0068",5,0,0.00000000e+00
"10","013","999","0072",6,0,0.00000000e+00
"10","013","999","0103",7,0,0.00000000e+00
"10","013","999","0179",2,269,3.79399986e+01
"10","013","999","0251",3,119,1.67800007e+01
"10","013","999","0406",4,5,7.09999979e-01
"10","013","999","0501",1,316,4.45699997e+01
"10","014","999","0068",6,2,1.00000001e-01
"10","014","999","0072",5,4,2.09999993e-01
"10","014","999","0103",4,6,3.10000002e-01
"10","014","999","0179",2,915,4.77099991e+01
"10","014","999","0251",3,28,1.46000004e+00
"10","014","999","0406",7,2,1.00000001e-01
"10","014","999","0501",1,961,5.00999985e+01
"10","015","999","0068",7,19,1.80000007e-01
"10","015","999","0072",6,24,2.30000004e-01
"10","015","999","0103",5,102,9.90000010e-01
"10","015","999","0179",1,5974,5.77000008e+01
"10","015","999","0251",3,233,2.25000000e+00
"10","015","999","0406",4,158,1.52999997e+00
"10","015","999","0501",2,3844,3.71300011e+01
"10","016","999","0068",7,0,0.00000000e+00
"10","016","999","0072",6,2,1.19999997e-01
"10","016","999","0103",5,4,2.39999995e-01
"10","016","999","0179",2,660,3.94000015e+01
"10","016","999","0251",3,9,5.40000021e-01
"10","016","999","0406",4,8,4.79999989e-01
"10","016","999","0501",1,992,5.92200012e+01
"10","999","999","0068",7,1014,2.89999992e-01
"10","999","999","0072",6,1293,3.70000005e-01
"10","999","999","0103",3,10201,2.88000011e+00
"10","999","999","0179",1,206344,5.83400002e+01
"10","999","999","0251",5,2312,6.49999976e-01
"10","999","999","0406",4,6499,1.84000003e+00
"10","999","999","0501",2,126014,3.56300011e+01
"14","001","999","0071",6,2353,1.32000005e+00
"14","001","999","0616",10,534,3.00000012e-01
"14","001","999","0625",8,1069,6.00000024e-01
"14","001","999","0900",1,86851,4.88400002e+01
"14","001","999","0901",9,885,5.00000000e-01
"14","001","999","0902",5,4591,2.57999992e+00
"14","001","999","0903",2,30340,1.70599995e+01
"14","001","999","0905",4,23298,1.31000004e+01
"14","001","999","0906",7,1146,6.39999986e-01
"14","001","999","0907",3,26750,1.50400000e+01
"14","002","999","0071",6,128,5.60000002e-01
"14","002","999","0616",9,35,1.50000006e-01
"14","002","999","0625",10,29,1.29999995e-01
"14","002","999","0900",1,16742,7.30999985e+01
"14","002","999","0901",7,52,2.30000004e-01
"14","002","999","0902",5,487,2.13000011e+00
"14","002","999","0903",2,2441,1.06599998e+01
"14","002","999","0905",4,1412,6.17000008e+00
"14","002","999","0906",8,37,1.59999996e-01
"14","002","999","0907",3,1540,6.71999979e+00
"14","003","999","0071",6,69,4.60000008e-01
"14","003","999","0616",10,14,9.00000036e-02
"14","003","999","0625",8,34,2.30000004e-01
"14","003","999","0900",1,11693,7.84400024e+01
"14","003","999","0901",7,38,2.50000000e-01
"14","003","999","0902",5,177,1.19000006e+00
"14","003","999","0903",2,1257,8.43000031e+00
"14","003","999","0905",4,756,5.07000017e+00
"14","003","999","0906",9,34,2.30000004e-01
"14","003","999","0907",3,835,5.59999990e+00
"14","004","999","0071",7,96,3.40000004e-01
"14","004","999","0616",10,27,1.00000001e-01
"14","004","999","0625",9,42,1.50000006e-01
"14","004","999","0900",1,19398,6.96699982e+01
"14","004","999","0901",6,143,5.09999990e-01
"14","004","999","0902",2,2437,8.75000000e+00
"14","004","999","0903",3,2386,8.56999969e+00
"14","004","999","0905",4,2304,8.27000046e+00
"14","004","999","0906",8,82,2.89999992e-01
"14","004","999","0907",5,928,3.32999992e+00
"14","005","999","0071",6,30,5.50000012e-01
"14","005","999","0616",8,5,9.00000036e-02
"14","005","999","0625",9,5,9.00000036e-02
"14","005","999","0900",1,3363,6.21399994e+01
"14","005","999","0901",10,3,5.99999987e-02
"14","005","999","0902",4,136,2.50999999e+00
"14","005","999","0903",2,1499,2.77000008e+01
"14","005","999","0905",3,249,4.59999990e+00
"14","005","999","0906",7,6,1.09999999e-01
"14","005","999","0907",5,116,2.14000010e+00
"14","006","999","0071",7,21,1.89999998e-01
"14","006","999","0616",9,4,3.99999991e-02
"14","006","999","0625",5,203,1.79999995e+00
"14","006","999","0900",1,7646,6.76800003e+01
"14","006","999","0901",10,1,9.99999978e-03
"14","006","999","0902",2,2218,1.96299992e+01
"14","006","999","0903",3,549,4.86000013e+00
"14","006","999","0905",4,520,4.59999990e+00
"14","006","999","0906",8,13,1.19999997e-01
"14","006","999","0907",6,123,1.09000003e+00
"14","007","999","0071",7,90,2.70000011e-01
"14","007","999","0616",10,14,3.99999991e-02
"14","007","999","0625",9,33,1.00000001e-01
"14","007","999","0900",1,25382,7.73399963e+01
"14","007","999","0901",8,43,1.29999995e-01
"14","007","999","0902",5,434,1.32000005e+00
"14","007","999","0903",2,3881,1.18299999e+01
"14","007","999","0905",3,2104,6.40999985e+00
"14","007","999","0906",6,107,3.30000013e-01
"14","007","999","0907",4,730,2.22000003e+00
"14","008","999","0071",7,228,3.89999986e-01
"14","008","999","0616",10,58,1.00000001e-01
"14","008","999","0625",9,208,3.60000014e-01
"14","008","999","0900",1,40080,6.92900009e+01
"14","008","999","0901",6,287,5.00000000e-01
"14","008","999","0902",4,3286,5.67999983e+00
"14","008","999","0903",2,7451,1.28800001e+01
"14","008","999","0905",3,3703,6.40000010e+00
"14","008","999","0906",8,225,3.89999986e-01
"14","008","999","0907",5,2315,4.00000000e+00
"14","009","999","0071",7,99,3.79999995e-01
"14","009","999","0616",10,17,7.00000003e-02
"14","009","999","0625",6,190,7.30000019e-01
"14","009","999","0900",1,17396,6.72099991e+01
"14","009","999","0901",9,30,1.19999997e-01
"14","009","999","0902",4,498,1.91999996e+00
"14","009","999","0903",2,5664,2.18799992e+01
"14","009","999","0905",3,1447,5.59000015e+00
"14","009","999","0906",8,45,1.70000002e-01
"14","009","999","0907",5,497,1.91999996e+00
"14","010","999","0071",6,109,3.60000014e-01
"14","010","999","0616",8,55,1.80000007e-01
"14","010","999","0625",9,34,1.09999999e-01
"14","010","999","0900",1,24027,7.96100006e+01
"14","010","999","0901",10,31,1.00000001e-01
"14","010","999","0902",3,1429,4.73999977e+00
"14","010","999","0903",2,2294,7.59999990e+00
"14","010","999","0905",4,1239,4.11000013e+00
"14","010","999","0906",7,73,2.39999995e-01
"14","010","999","0907",5,888,2.94000006e+00
"14","011","999","0071",7,19,1.19999997e-01
"14","011","999","0616",8,11,7.00000003e-02
"14","011","999","0625",5,150,9.70000029e-01
"14","011","999","0900",1,9882,6.37799988e+01
"14","011","999","0901",9,8,5.00000007e-02
"14","011","999","0902",2,4139,2.67199993e+01
"14","011","999","0903",3,773,4.98999977e+00
"14","011","999","0905",4,396,2.55999994e+00
"14","011","999","0906",10,5,2.99999993e-02
"14","011","999","0907",6,110,7.09999979e-01
"14","012","999","0071",6,110,6.20000005e-01
"14","012","999","0616",9,18,1.00000001e-01
"14","012","999","0625",10,11,5.99999987e-02
"14","012","999","0900",1,10399,5.82799988e+01
"14","012","999","0901",8,38,2.09999993e-01
"14","012","999","0902",5,179,1.00000000e+00
"14","012","999","0903",2,5298,2.96900005e+01
"14","012","999","0905",3,1004,5.63000011e+00
"14","012","999","0906",7,100,5.60000002e-01
"14","012","999","0907",4,687,3.84999990e+00
"14","013","999","0071",6,103,3.00000012e-01
"14","013","999","0616",10,36,1.00000001e-01
"14","013","999","0625",9,40,1.09999999e-01
"14","013","999","0900",1,21992,6.30299988e+01
"14","013","999","0901",8,52,1.50000006e-01
"14","013","999","0902",2,8457,2.42399998e+01
"14","013","999","0903",3,2080,5.96000004e+00
"14","013","999","0905",4,1562,4.48000002e+00
"14","013","999","0906",7,69,2.00000003e-01
"14","013","999","0907",5,502,1.44000006e+00
"14","014","999","0071",6,326,7.59999990e-01
"14","014","999","0616",10,27,5.99999987e-02
"14","014","999","0625",7,238,5.60000002e-01
